SRS QCM200 Data File
Data Taken on 03.05.2023 at 12:28:38
Tag Definitions
Zero Rel F        = 1
Zero Rel R        = 2
Zero Rel F and R  = 3
User Tag          = 4
Begining of File  = 5

Notes:


Frequency	Resistance	Delta F	Delta R	Delta Mass	Time (s)	Tag
+05.004140000E+6	+03.205000E+2	-06.635000E+2	+02.585720E+2	+01.172261E+1	+02.897614E+3	0
+05.004140100E+6	+03.204800E+2	-06.634000E+2	+02.585520E+2	+01.172085E+1	+02.898675E+3	0
+05.004140100E+6	+03.204800E+2	-06.634000E+2	+02.585520E+2	+01.172085E+1	+02.899760E+3	0
+05.004140200E+6	+03.204800E+2	-06.633000E+2	+02.585520E+2	+01.171908E+1	+02.900831E+3	0
+05.004140300E+6	+03.204700E+2	-06.632000E+2	+02.585420E+2	+01.171731E+1	+02.901906E+3	0
+05.004140300E+6	+03.204900E+2	-06.632000E+2	+02.585620E+2	+01.171731E+1	+02.902987E+3	0
+05.004140400E+6	+03.204800E+2	-06.631000E+2	+02.585520E+2	+01.171555E+1	+02.904062E+3	0
+05.004140600E+6	+03.204700E+2	-06.629000E+2	+02.585420E+2	+01.171201E+1	+02.905132E+3	0
+05.004140600E+6	+03.204700E+2	-06.629000E+2	+02.585420E+2	+01.171201E+1	+02.906199E+3	0
+05.004140700E+6	+03.204600E+2	-06.628000E+2	+02.585320E+2	+01.171025E+1	+02.907286E+3	0
+05.004140700E+6	+03.204800E+2	-06.628000E+2	+02.585520E+2	+01.171025E+1	+02.908360E+3	0
+05.004140800E+6	+03.204700E+2	-06.627000E+2	+02.585420E+2	+01.170848E+1	+02.909435E+3	0
+05.004140800E+6	+03.204700E+2	-06.627000E+2	+02.585420E+2	+01.170848E+1	+02.910510E+3	0
+05.004141000E+6	+03.204600E+2	-06.625000E+2	+02.585320E+2	+01.170495E+1	+02.911579E+3	0
+05.004141100E+6	+03.204500E+2	-06.624000E+2	+02.585220E+2	+01.170318E+1	+02.912662E+3	0
+05.004141200E+6	+03.204400E+2	-06.623000E+2	+02.585120E+2	+01.170141E+1	+02.913735E+3	0
+05.004141300E+6	+03.204400E+2	-06.622000E+2	+02.585120E+2	+01.169965E+1	+02.914813E+3	0
+05.004141400E+6	+03.204300E+2	-06.621000E+2	+02.585020E+2	+01.169788E+1	+02.915887E+3	0
+05.004141500E+6	+03.204200E+2	-06.620000E+2	+02.584920E+2	+01.169611E+1	+02.916955E+3	0
+05.004141700E+6	+03.204200E+2	-06.618000E+2	+02.584920E+2	+01.169258E+1	+02.918027E+3	0
+05.004141800E+6	+03.204100E+2	-06.617000E+2	+02.584820E+2	+01.169081E+1	+02.919106E+3	0
+05.004141900E+6	+03.204000E+2	-06.616000E+2	+02.584720E+2	+01.168905E+1	+02.920179E+3	0
+05.004142100E+6	+03.203800E+2	-06.614000E+2	+02.584520E+2	+01.168551E+1	+02.921265E+3	0
+05.004142100E+6	+03.203700E+2	-06.614000E+2	+02.584420E+2	+01.168551E+1	+02.922329E+3	0
+05.004142300E+6	+03.203500E+2	-06.612000E+2	+02.584220E+2	+01.168198E+1	+02.923403E+3	0
+05.004142500E+6	+03.203400E+2	-06.610000E+2	+02.584120E+2	+01.167845E+1	+02.924478E+3	0
+05.004142800E+6	+03.203200E+2	-06.607000E+2	+02.583920E+2	+01.167314E+1	+02.925556E+3	0
+05.004143000E+6	+03.202900E+2	-06.605000E+2	+02.583620E+2	+01.166961E+1	+02.926629E+3	0
+05.004143100E+6	+03.202700E+2	-06.604000E+2	+02.583420E+2	+01.166784E+1	+02.927706E+3	0
+05.004143400E+6	+03.202600E+2	-06.601000E+2	+02.583320E+2	+01.166254E+1	+02.928778E+3	0
+05.004143500E+6	+03.202200E+2	-06.600000E+2	+02.582920E+2	+01.166078E+1	+02.929856E+3	0
+05.004143700E+6	+03.201800E+2	-06.598000E+2	+02.582520E+2	+01.165724E+1	+02.930927E+3	0
+05.004143800E+6	+03.201400E+2	-06.597000E+2	+02.582120E+2	+01.165548E+1	+02.931999E+3	0
+05.004143900E+6	+03.200900E+2	-06.596000E+2	+02.581620E+2	+01.165371E+1	+02.933084E+3	0
+05.004144000E+6	+03.200600E+2	-06.595000E+2	+02.581320E+2	+01.165194E+1	+02.934158E+3	0
+05.004144100E+6	+03.200000E+2	-06.594000E+2	+02.580720E+2	+01.165018E+1	+02.935228E+3	0
+05.004144100E+6	+03.199600E+2	-06.594000E+2	+02.580320E+2	+01.165018E+1	+02.936301E+3	0
+05.004144300E+6	+03.198900E+2	-06.592000E+2	+02.579620E+2	+01.164664E+1	+02.937375E+3	0
+05.004144100E+6	+03.198200E+2	-06.594000E+2	+02.578920E+2	+01.165018E+1	+02.938449E+3	0
+05.004144000E+6	+03.197600E+2	-06.595000E+2	+02.578320E+2	+01.165194E+1	+02.939530E+3	0
+05.004143800E+6	+03.197000E+2	-06.597000E+2	+02.577720E+2	+01.165548E+1	+02.940592E+3	0
+05.004143400E+6	+03.196500E+2	-06.601000E+2	+02.577220E+2	+01.166254E+1	+02.941678E+3	0
+05.004143100E+6	+03.196200E+2	-06.604000E+2	+02.576920E+2	+01.166784E+1	+02.942753E+3	0
+05.004142800E+6	+03.195900E+2	-06.607000E+2	+02.576620E+2	+01.167314E+1	+02.943819E+3	0
+05.004142300E+6	+03.195900E+2	-06.612000E+2	+02.576620E+2	+01.168198E+1	+02.944892E+3	0
+05.004141800E+6	+03.196000E+2	-06.617000E+2	+02.576720E+2	+01.169081E+1	+02.945965E+3	0
+05.004141100E+6	+03.196300E+2	-06.624000E+2	+02.577020E+2	+01.170318E+1	+02.947039E+3	0
+05.004140600E+6	+03.197100E+2	-06.629000E+2	+02.577820E+2	+01.171201E+1	+02.948111E+3	0
+05.004139800E+6	+03.197600E+2	-06.637000E+2	+02.578320E+2	+01.172615E+1	+02.949195E+3	0
+05.004139000E+6	+03.198000E+2	-06.645000E+2	+02.578720E+2	+01.174028E+1	+02.950267E+3	0
+05.004138000E+6	+03.198400E+2	-06.655000E+2	+02.579120E+2	+01.175795E+1	+02.951337E+3	0
+05.004137000E+6	+03.198900E+2	-06.665000E+2	+02.579620E+2	+01.177562E+1	+02.952417E+3	0
+05.004135800E+6	+03.199800E+2	-06.677000E+2	+02.580520E+2	+01.179682E+1	+02.953480E+3	0
+05.004134400E+6	+03.201100E+2	-06.691000E+2	+02.581820E+2	+01.182155E+1	+02.954557E+3	0
+05.004131600E+6	+03.202800E+2	-06.719000E+2	+02.583520E+2	+01.187102E+1	+02.955629E+3	0
+05.004130600E+6	+03.204700E+2	-06.729000E+2	+02.585420E+2	+01.188869E+1	+02.956699E+3	0
+05.004129600E+6	+03.206300E+2	-06.739000E+2	+02.587020E+2	+01.190636E+1	+02.957781E+3	0
+05.004128800E+6	+03.207600E+2	-06.747000E+2	+02.588320E+2	+01.192049E+1	+02.958855E+3	0
+05.004128200E+6	+03.208600E+2	-06.753000E+2	+02.589320E+2	+01.193110E+1	+02.959930E+3	0
+05.004127800E+6	+03.209300E+2	-06.757000E+2	+02.590020E+2	+01.193816E+1	+02.961000E+3	0
+05.004127400E+6	+03.209700E+2	-06.761000E+2	+02.590420E+2	+01.194523E+1	+02.962072E+3	0
+05.004127000E+6	+03.210000E+2	-06.765000E+2	+02.590720E+2	+01.195230E+1	+02.963144E+3	0
+05.004126800E+6	+03.210000E+2	-06.767000E+2	+02.590720E+2	+01.195583E+1	+02.964218E+3	0
+05.004126400E+6	+03.210100E+2	-06.771000E+2	+02.590820E+2	+01.196290E+1	+02.965293E+3	0
+05.004126200E+6	+03.210000E+2	-06.773000E+2	+02.590720E+2	+01.196643E+1	+02.966374E+3	0
+05.004125900E+6	+03.210000E+2	-06.776000E+2	+02.590720E+2	+01.197173E+1	+02.967447E+3	0
+05.004125700E+6	+03.210000E+2	-06.778000E+2	+02.590720E+2	+01.197527E+1	+02.968520E+3	0
+05.004125400E+6	+03.210200E+2	-06.781000E+2	+02.590920E+2	+01.198057E+1	+02.969590E+3	0
+05.004124800E+6	+03.210400E+2	-06.787000E+2	+02.591120E+2	+01.199117E+1	+02.970677E+3	0
+05.004124400E+6	+03.210700E+2	-06.791000E+2	+02.591420E+2	+01.199823E+1	+02.971751E+3	0
+05.004124100E+6	+03.211200E+2	-06.794000E+2	+02.591920E+2	+01.200353E+1	+02.972825E+3	0
+05.004123800E+6	+03.211800E+2	-06.797000E+2	+02.592520E+2	+01.200883E+1	+02.973899E+3	0
+05.004123500E+6	+03.212500E+2	-06.800000E+2	+02.593220E+2	+01.201413E+1	+02.974969E+3	0
+05.004123100E+6	+03.213300E+2	-06.804000E+2	+02.594020E+2	+01.202120E+1	+02.976045E+3	0
+05.004122900E+6	+03.214300E+2	-06.806000E+2	+02.595020E+2	+01.202473E+1	+02.977119E+3	0
+05.004122700E+6	+03.215100E+2	-06.808000E+2	+02.595820E+2	+01.202827E+1	+02.978193E+3	0
+05.004122600E+6	+03.215700E+2	-06.809000E+2	+02.596420E+2	+01.203004E+1	+02.979259E+3	0
+05.004122600E+6	+03.216100E+2	-06.809000E+2	+02.596820E+2	+01.203004E+1	+02.980334E+3	0
+05.004122800E+6	+03.216200E+2	-06.807000E+2	+02.596920E+2	+01.202650E+1	+02.981409E+3	0
+05.004123000E+6	+03.216100E+2	-06.805000E+2	+02.596820E+2	+01.202297E+1	+02.982496E+3	0
+05.004123300E+6	+03.215900E+2	-06.802000E+2	+02.596620E+2	+01.201767E+1	+02.983559E+3	0
+05.004123900E+6	+03.215700E+2	-06.796000E+2	+02.596420E+2	+01.200707E+1	+02.984635E+3	0
+05.004124100E+6	+03.215400E+2	-06.794000E+2	+02.596120E+2	+01.200353E+1	+02.985708E+3	0
+05.004124400E+6	+03.215200E+2	-06.791000E+2	+02.595920E+2	+01.199823E+1	+02.986782E+3	0
+05.004124600E+6	+03.215000E+2	-06.789000E+2	+02.595720E+2	+01.199470E+1	+02.987866E+3	0
+05.004124800E+6	+03.214900E+2	-06.787000E+2	+02.595620E+2	+01.199117E+1	+02.988938E+3	0
+05.004124900E+6	+03.214900E+2	-06.786000E+2	+02.595620E+2	+01.198940E+1	+02.990007E+3	0
+05.004125000E+6	+03.214700E+2	-06.785000E+2	+02.595420E+2	+01.198763E+1	+02.991084E+3	0
+05.004125100E+6	+03.214500E+2	-06.784000E+2	+02.595220E+2	+01.198587E+1	+02.992158E+3	0
+05.004125200E+6	+03.214300E+2	-06.783000E+2	+02.595020E+2	+01.198410E+1	+02.993232E+3	0
+05.004125300E+6	+03.214400E+2	-06.782000E+2	+02.595120E+2	+01.198233E+1	+02.994304E+3	0
+05.004125300E+6	+03.214500E+2	-06.782000E+2	+02.595220E+2	+01.198233E+1	+02.995378E+3	0
+05.004125300E+6	+03.214700E+2	-06.782000E+2	+02.595420E+2	+01.198233E+1	+02.996456E+3	0
+05.004125300E+6	+03.214900E+2	-06.782000E+2	+02.595620E+2	+01.198233E+1	+02.997528E+3	0
+05.004125300E+6	+03.215100E+2	-06.782000E+2	+02.595820E+2	+01.198233E+1	+02.998601E+3	0
+05.004125100E+6	+03.215300E+2	-06.784000E+2	+02.596020E+2	+01.198587E+1	+02.999678E+3	0
+05.004125300E+6	+03.215500E+2	-06.782000E+2	+02.596220E+2	+01.198233E+1	+03.000750E+3	0
+05.004125000E+6	+03.215600E+2	-06.785000E+2	+02.596320E+2	+01.198763E+1	+03.001844E+3	0
+05.004125000E+6	+03.216000E+2	-06.785000E+2	+02.596720E+2	+01.198763E+1	+03.002911E+3	0
+05.004124900E+6	+03.216500E+2	-06.786000E+2	+02.597220E+2	+01.198940E+1	+03.003988E+3	0
+05.004124600E+6	+03.217000E+2	-06.789000E+2	+02.597720E+2	+01.199470E+1	+03.005065E+3	0
+05.004124400E+6	+03.217600E+2	-06.791000E+2	+02.598320E+2	+01.199823E+1	+03.006128E+3	0
+05.004124300E+6	+03.218100E+2	-06.792000E+2	+02.598820E+2	+01.200000E+1	+03.007212E+3	0
+05.004124100E+6	+03.218600E+2	-06.794000E+2	+02.599320E+2	+01.200353E+1	+03.008287E+3	0
+05.004124000E+6	+03.219100E+2	-06.795000E+2	+02.599820E+2	+01.200530E+1	+03.009349E+3	0
+05.004123800E+6	+03.219600E+2	-06.797000E+2	+02.600320E+2	+01.200883E+1	+03.010432E+3	0
+05.004123600E+6	+03.220100E+2	-06.799000E+2	+02.600820E+2	+01.201237E+1	+03.011506E+3	0
+05.004123400E+6	+03.220600E+2	-06.801000E+2	+02.601320E+2	+01.201590E+1	+03.012577E+3	0
+05.004123000E+6	+03.221100E+2	-06.805000E+2	+02.601820E+2	+01.202297E+1	+03.013665E+3	0
+05.004122900E+6	+03.221500E+2	-06.806000E+2	+02.602220E+2	+01.202473E+1	+03.014739E+3	0
+05.004122600E+6	+03.221900E+2	-06.809000E+2	+02.602620E+2	+01.203004E+1	+03.015809E+3	0
+05.004122400E+6	+03.222200E+2	-06.811000E+2	+02.602920E+2	+01.203357E+1	+03.016882E+3	0
+05.004122300E+6	+03.222500E+2	-06.812000E+2	+02.603220E+2	+01.203534E+1	+03.017957E+3	0
+05.004122100E+6	+03.222900E+2	-06.814000E+2	+02.603620E+2	+01.203887E+1	+03.019025E+3	0
+05.004121900E+6	+03.223200E+2	-06.816000E+2	+02.603920E+2	+01.204240E+1	+03.020103E+3	0
+05.004121800E+6	+03.223600E+2	-06.817000E+2	+02.604320E+2	+01.204417E+1	+03.021177E+3	0
+05.004121600E+6	+03.224000E+2	-06.819000E+2	+02.604720E+2	+01.204770E+1	+03.022264E+3	0
+05.004121300E+6	+03.224400E+2	-06.822000E+2	+02.605120E+2	+01.205300E+1	+03.023330E+3	0
+05.004121100E+6	+03.224600E+2	-06.824000E+2	+02.605320E+2	+01.205654E+1	+03.024409E+3	0
+05.004121100E+6	+03.225000E+2	-06.824000E+2	+02.605720E+2	+01.205654E+1	+03.025485E+3	0
+05.004121000E+6	+03.225300E+2	-06.825000E+2	+02.606020E+2	+01.205830E+1	+03.026557E+3	0
+05.004120900E+6	+03.225600E+2	-06.826000E+2	+02.606320E+2	+01.206007E+1	+03.027629E+3	0
+05.004120700E+6	+03.225700E+2	-06.828000E+2	+02.606420E+2	+01.206360E+1	+03.028708E+3	0
+05.004120500E+6	+03.226100E+2	-06.830000E+2	+02.606820E+2	+01.206714E+1	+03.029780E+3	0
+05.004120400E+6	+03.226200E+2	-06.831000E+2	+02.606920E+2	+01.206890E+1	+03.030863E+3	0
+05.004120400E+6	+03.226400E+2	-06.831000E+2	+02.607120E+2	+01.206890E+1	+03.031941E+3	0
+05.004120300E+6	+03.226600E+2	-06.832000E+2	+02.607320E+2	+01.207067E+1	+03.033003E+3	0
+05.004120300E+6	+03.226600E+2	-06.832000E+2	+02.607320E+2	+01.207067E+1	+03.034091E+3	0
+05.004120300E+6	+03.226700E+2	-06.832000E+2	+02.607420E+2	+01.207067E+1	+03.035162E+3	0
+05.004120100E+6	+03.226900E+2	-06.834000E+2	+02.607620E+2	+01.207420E+1	+03.036237E+3	0
+05.004120100E+6	+03.227100E+2	-06.834000E+2	+02.607820E+2	+01.207420E+1	+03.037312E+3	0
+05.004120000E+6	+03.227200E+2	-06.835000E+2	+02.607920E+2	+01.207597E+1	+03.038382E+3	0
+05.004120000E+6	+03.227400E+2	-06.835000E+2	+02.608120E+2	+01.207597E+1	+03.039458E+3	0
+05.004119900E+6	+03.227500E+2	-06.836000E+2	+02.608220E+2	+01.207774E+1	+03.040539E+3	0
+05.004119900E+6	+03.227600E+2	-06.836000E+2	+02.608320E+2	+01.207774E+1	+03.041603E+3	0
+05.004119700E+6	+03.227800E+2	-06.838000E+2	+02.608520E+2	+01.208127E+1	+03.042684E+3	0
+05.004119700E+6	+03.227800E+2	-06.838000E+2	+02.608520E+2	+01.208127E+1	+03.043755E+3	0
+05.004119700E+6	+03.227800E+2	-06.838000E+2	+02.608520E+2	+01.208127E+1	+03.044835E+3	0
+05.004119800E+6	+03.227900E+2	-06.837000E+2	+02.608620E+2	+01.207951E+1	+03.045912E+3	0
+05.004119700E+6	+03.227900E+2	-06.838000E+2	+02.608620E+2	+01.208127E+1	+03.046984E+3	0
+05.004119700E+6	+03.228000E+2	-06.838000E+2	+02.608720E+2	+01.208127E+1	+03.048058E+3	0
+05.004119600E+6	+03.228200E+2	-06.839000E+2	+02.608920E+2	+01.208304E+1	+03.049132E+3	0
+05.004119400E+6	+03.228200E+2	-06.841000E+2	+02.608920E+2	+01.208657E+1	+03.050214E+3	0
+05.004119400E+6	+03.228400E+2	-06.841000E+2	+02.609120E+2	+01.208657E+1	+03.051288E+3	0
+05.004119200E+6	+03.228500E+2	-06.843000E+2	+02.609220E+2	+01.209011E+1	+03.052367E+3	0
+05.004119100E+6	+03.228700E+2	-06.844000E+2	+02.609420E+2	+01.209187E+1	+03.053440E+3	0
+05.004119000E+6	+03.228900E+2	-06.845000E+2	+02.609620E+2	+01.209364E+1	+03.054522E+3	0
+05.004118900E+6	+03.229200E+2	-06.846000E+2	+02.609920E+2	+01.209541E+1	+03.055587E+3	0
+05.004118800E+6	+03.229300E+2	-06.847000E+2	+02.610020E+2	+01.209717E+1	+03.056662E+3	0
+05.004118600E+6	+03.229600E+2	-06.849000E+2	+02.610320E+2	+01.210071E+1	+03.057739E+3	0
+05.004118400E+6	+03.229800E+2	-06.851000E+2	+02.610520E+2	+01.210424E+1	+03.058818E+3	0
+05.004118300E+6	+03.229900E+2	-06.852000E+2	+02.610620E+2	+01.210601E+1	+03.059892E+3	0
+05.004118100E+6	+03.230300E+2	-06.854000E+2	+02.611020E+2	+01.210954E+1	+03.060972E+3	0
+05.004118000E+6	+03.230400E+2	-06.855000E+2	+02.611120E+2	+01.211131E+1	+03.062045E+3	0
+05.004117900E+6	+03.230300E+2	-06.856000E+2	+02.611020E+2	+01.211307E+1	+03.063124E+3	0
+05.004117900E+6	+03.230500E+2	-06.856000E+2	+02.611220E+2	+01.211307E+1	+03.064196E+3	0
+05.004117800E+6	+03.230600E+2	-06.857000E+2	+02.611320E+2	+01.211484E+1	+03.065262E+3	0
+05.004117600E+6	+03.230900E+2	-06.859000E+2	+02.611620E+2	+01.211837E+1	+03.066338E+3	0
+05.004117400E+6	+03.231000E+2	-06.861000E+2	+02.611720E+2	+01.212191E+1	+03.067417E+3	0
+05.004117400E+6	+03.231200E+2	-06.861000E+2	+02.611920E+2	+01.212191E+1	+03.068491E+3	0
+05.004117200E+6	+03.231600E+2	-06.863000E+2	+02.612320E+2	+01.212544E+1	+03.069565E+3	0
+05.004117100E+6	+03.231700E+2	-06.864000E+2	+02.612420E+2	+01.212721E+1	+03.070639E+3	0
+05.004116900E+6	+03.232000E+2	-06.866000E+2	+02.612720E+2	+01.213074E+1	+03.071712E+3	0
+05.004116800E+6	+03.232100E+2	-06.867000E+2	+02.612820E+2	+01.213251E+1	+03.072792E+3	0
+05.004116800E+6	+03.232200E+2	-06.867000E+2	+02.612920E+2	+01.213251E+1	+03.073867E+3	0
+05.004116600E+6	+03.232400E+2	-06.869000E+2	+02.613120E+2	+01.213604E+1	+03.074939E+3	0
+05.004116500E+6	+03.232400E+2	-06.870000E+2	+02.613120E+2	+01.213781E+1	+03.076019E+3	0
+05.004116500E+6	+03.232300E+2	-06.870000E+2	+02.613020E+2	+01.213781E+1	+03.077089E+3	0
+05.004116600E+6	+03.232200E+2	-06.869000E+2	+02.612920E+2	+01.213604E+1	+03.078158E+3	0
+05.004116400E+6	+03.232300E+2	-06.871000E+2	+02.613020E+2	+01.213958E+1	+03.079236E+3	0
+05.004116400E+6	+03.232400E+2	-06.871000E+2	+02.613120E+2	+01.213958E+1	+03.080313E+3	0
+05.004116300E+6	+03.232500E+2	-06.872000E+2	+02.613220E+2	+01.214134E+1	+03.081389E+3	0
+05.004116300E+6	+03.232400E+2	-06.872000E+2	+02.613120E+2	+01.214134E+1	+03.082463E+3	0
+05.004116300E+6	+03.232400E+2	-06.872000E+2	+02.613120E+2	+01.214134E+1	+03.083538E+3	0
+05.004116200E+6	+03.232600E+2	-06.873000E+2	+02.613320E+2	+01.214311E+1	+03.084611E+3	0
+05.004116100E+6	+03.232700E+2	-06.874000E+2	+02.613420E+2	+01.214488E+1	+03.085685E+3	0
+05.004116000E+6	+03.232900E+2	-06.875000E+2	+02.613620E+2	+01.214664E+1	+03.086758E+3	0
+05.004116000E+6	+03.233000E+2	-06.875000E+2	+02.613720E+2	+01.214664E+1	+03.087833E+3	0
+05.004116000E+6	+03.232900E+2	-06.875000E+2	+02.613620E+2	+01.214664E+1	+03.088908E+3	0
+05.004116000E+6	+03.233000E+2	-06.875000E+2	+02.613720E+2	+01.214664E+1	+03.089974E+3	0
+05.004116000E+6	+03.233000E+2	-06.875000E+2	+02.613720E+2	+01.214664E+1	+03.091062E+3	0
+05.004116000E+6	+03.232900E+2	-06.875000E+2	+02.613620E+2	+01.214664E+1	+03.092128E+3	0
+05.004116000E+6	+03.232700E+2	-06.875000E+2	+02.613420E+2	+01.214664E+1	+03.093204E+3	0
+05.004116000E+6	+03.232500E+2	-06.875000E+2	+02.613220E+2	+01.214664E+1	+03.094277E+3	0
+05.004116000E+6	+03.232400E+2	-06.875000E+2	+02.613120E+2	+01.214664E+1	+03.095348E+3	0
+05.004116000E+6	+03.232300E+2	-06.875000E+2	+02.613020E+2	+01.214664E+1	+03.096433E+3	0
+05.004116000E+6	+03.232100E+2	-06.875000E+2	+02.612820E+2	+01.214664E+1	+03.097506E+3	0
+05.004116100E+6	+03.232200E+2	-06.874000E+2	+02.612920E+2	+01.214488E+1	+03.098580E+3	0
+05.004116000E+6	+03.232300E+2	-06.875000E+2	+02.613020E+2	+01.214664E+1	+03.099655E+3	0
+05.004116000E+6	+03.232100E+2	-06.875000E+2	+02.612820E+2	+01.214664E+1	+03.100731E+3	0
+05.004116000E+6	+03.232200E+2	-06.875000E+2	+02.612920E+2	+01.214664E+1	+03.101801E+3	0
+05.004116100E+6	+03.232100E+2	-06.874000E+2	+02.612820E+2	+01.214488E+1	+03.102878E+3	0
+05.004116100E+6	+03.232100E+2	-06.874000E+2	+02.612820E+2	+01.214488E+1	+03.103952E+3	0
+05.004116100E+6	+03.232000E+2	-06.874000E+2	+02.612720E+2	+01.214488E+1	+03.105029E+3	0
+05.004116100E+6	+03.231900E+2	-06.874000E+2	+02.612620E+2	+01.214488E+1	+03.106105E+3	0
+05.004116100E+6	+03.231700E+2	-06.874000E+2	+02.612420E+2	+01.214488E+1	+03.107172E+3	0
+05.004116200E+6	+03.231800E+2	-06.873000E+2	+02.612520E+2	+01.214311E+1	+03.108253E+3	0
+05.004116200E+6	+03.231600E+2	-06.873000E+2	+02.612320E+2	+01.214311E+1	+03.109316E+3	0
+05.004116300E+6	+03.231500E+2	-06.872000E+2	+02.612220E+2	+01.214134E+1	+03.110389E+3	0
+05.004116200E+6	+03.231500E+2	-06.873000E+2	+02.612220E+2	+01.214311E+1	+03.111462E+3	0
+05.004116300E+6	+03.231700E+2	-06.872000E+2	+02.612420E+2	+01.214134E+1	+03.112548E+3	0
+05.004116100E+6	+03.231800E+2	-06.874000E+2	+02.612520E+2	+01.214488E+1	+03.113613E+3	0
+05.004116100E+6	+03.231900E+2	-06.874000E+2	+02.612620E+2	+01.214488E+1	+03.114696E+3	0
+05.004116000E+6	+03.232100E+2	-06.875000E+2	+02.612820E+2	+01.214664E+1	+03.115760E+3	0
+05.004115900E+6	+03.232600E+2	-06.876000E+2	+02.613320E+2	+01.214841E+1	+03.116842E+3	0
+05.004115800E+6	+03.232800E+2	-06.877000E+2	+02.613520E+2	+01.215018E+1	+03.117919E+3	0
+05.004115800E+6	+03.233000E+2	-06.877000E+2	+02.613720E+2	+01.215018E+1	+03.118995E+3	0
+05.004115600E+6	+03.233300E+2	-06.879000E+2	+02.614020E+2	+01.215371E+1	+03.120070E+3	0
+05.004115600E+6	+03.233500E+2	-06.879000E+2	+02.614220E+2	+01.215371E+1	+03.121142E+3	0
+05.004115400E+6	+03.233900E+2	-06.881000E+2	+02.614620E+2	+01.215724E+1	+03.122217E+3	0
+05.004115300E+6	+03.234600E+2	-06.882000E+2	+02.615320E+2	+01.215901E+1	+03.123285E+3	0
+05.004115000E+6	+03.235000E+2	-06.885000E+2	+02.615720E+2	+01.216431E+1	+03.124356E+3	0
+05.004114900E+6	+03.235200E+2	-06.886000E+2	+02.615920E+2	+01.216608E+1	+03.125442E+3	0
+05.004114800E+6	+03.235400E+2	-06.887000E+2	+02.616120E+2	+01.216784E+1	+03.126518E+3	0
+05.004114600E+6	+03.235800E+2	-06.889000E+2	+02.616520E+2	+01.217138E+1	+03.127587E+3	0
+05.004114600E+6	+03.236200E+2	-06.889000E+2	+02.616920E+2	+01.217138E+1	+03.128663E+3	0
+05.004114400E+6	+03.236600E+2	-06.891000E+2	+02.617320E+2	+01.217491E+1	+03.129736E+3	0
+05.004114100E+6	+03.237000E+2	-06.894000E+2	+02.617720E+2	+01.218021E+1	+03.130813E+3	0
+05.004114000E+6	+03.237500E+2	-06.895000E+2	+02.618220E+2	+01.218198E+1	+03.131886E+3	0
+05.004113800E+6	+03.238000E+2	-06.897000E+2	+02.618720E+2	+01.218551E+1	+03.132961E+3	0
+05.004113700E+6	+03.238400E+2	-06.898000E+2	+02.619120E+2	+01.218728E+1	+03.134034E+3	0
+05.004113500E+6	+03.238800E+2	-06.900000E+2	+02.619520E+2	+01.219081E+1	+03.135107E+3	0
+05.004113300E+6	+03.239300E+2	-06.902000E+2	+02.620020E+2	+01.219435E+1	+03.136180E+3	0
+05.004113300E+6	+03.239900E+2	-06.902000E+2	+02.620620E+2	+01.219435E+1	+03.137248E+3	0
+05.004113000E+6	+03.240700E+2	-06.905000E+2	+02.621420E+2	+01.219965E+1	+03.138321E+3	0
+05.004112900E+6	+03.241300E+2	-06.906000E+2	+02.622020E+2	+01.220141E+1	+03.139397E+3	0
+05.004112700E+6	+03.242000E+2	-06.908000E+2	+02.622720E+2	+01.220495E+1	+03.140476E+3	0
+05.004112400E+6	+03.242700E+2	-06.911000E+2	+02.623420E+2	+01.221025E+1	+03.141553E+3	0
+05.004112100E+6	+03.243100E+2	-06.914000E+2	+02.623820E+2	+01.221555E+1	+03.142615E+3	0
+05.004112000E+6	+03.243800E+2	-06.915000E+2	+02.624520E+2	+01.221731E+1	+03.143688E+3	0
+05.004111900E+6	+03.244700E+2	-06.916000E+2	+02.625420E+2	+01.221908E+1	+03.144768E+3	0
+05.004111300E+6	+03.245500E+2	-06.922000E+2	+02.626220E+2	+01.222968E+1	+03.145840E+3	0
+05.004111100E+6	+03.246200E+2	-06.924000E+2	+02.626920E+2	+01.223322E+1	+03.146917E+3	0
+05.004110800E+6	+03.247300E+2	-06.927000E+2	+02.628020E+2	+01.223852E+1	+03.147992E+3	0
+05.004110400E+6	+03.248500E+2	-06.931000E+2	+02.629220E+2	+01.224558E+1	+03.149066E+3	0
+05.004110300E+6	+03.249200E+2	-06.932000E+2	+02.629920E+2	+01.224735E+1	+03.150153E+3	0
+05.004110100E+6	+03.250200E+2	-06.934000E+2	+02.630920E+2	+01.225088E+1	+03.151220E+3	0
+05.004109800E+6	+03.251100E+2	-06.937000E+2	+02.631820E+2	+01.225618E+1	+03.152294E+3	0
+05.004109600E+6	+03.252200E+2	-06.939000E+2	+02.632920E+2	+01.225972E+1	+03.153370E+3	0
+05.004109300E+6	+03.253100E+2	-06.942000E+2	+02.633820E+2	+01.226502E+1	+03.154444E+3	0
+05.004109300E+6	+03.254200E+2	-06.942000E+2	+02.634920E+2	+01.226502E+1	+03.155512E+3	0
+05.004109000E+6	+03.255000E+2	-06.945000E+2	+02.635720E+2	+01.227032E+1	+03.156596E+3	0
+05.004108900E+6	+03.255900E+2	-06.946000E+2	+02.636620E+2	+01.227208E+1	+03.157673E+3	0
