;Frequency;Resistance;Delta F;Delta R;Delta Mass;Time (s);Tag
1307;5004186.8;338.7;-33.4;12.96;0.590106;1423.178;0
1308;5004186.8;338.74;-33.4;13.0;0.590106;1424.251;0
1309;5004186.9;338.67;-33.3;12.93;0.5883392;1425.333;0
1310;5004186.6;338.65;-33.6;12.91;0.5936396;1426.401;0
1311;5004186.7;338.74;-33.5;13.0;0.5918728;1427.479;0
1312;5004186.8;338.9;-33.4;13.16;0.590106;1428.552;0
1313;5004186.9;339.05;-33.3;13.31;0.5883392;1429.636;0
1314;5004187.1;339.15;-33.1;13.41;0.5848057;1430.708;0
1315;5004187.3;339.2;-32.9;13.46;0.5812721;1431.786;0
1316;5004187.4;339.23;-32.8;13.49;0.5795053;1432.852;0
1317;5004187.5;339.25;-32.7;13.51;0.5777385;1433.936;0
1318;5004187.5;339.26;-32.7;13.52;0.5777385;1435.013;0
1319;5004187.5;339.25;-32.7;13.51;0.5777385;1436.079;0
1320;5004187.6;339.23;-32.6;13.49;0.5759717;1437.158;0
1321;5004187.6;339.22;-32.6;13.48;0.5759717;1438.241;0
1322;5004187.6;339.17;-32.6;13.43;0.5759717;1439.31;0
1323;5004187.6;339.12;-32.6;13.38;0.5759717;1440.392;0
1324;5004187.5;339.15;-32.7;13.41;0.5777385;1441.464;0
1325;5004187.6;339.21;-32.6;13.47;0.5759717;1442.538;0
1326;5004187.8;339.28;-32.4;13.54;0.5724382;1443.605;0
1327;5004187.9;339.35;-32.3;13.61;0.5706714;1444.688;0
1328;5004188.0;339.43;-32.2;13.69;0.5689046;1445.758;0
1329;5004188.1;339.5;-32.1;13.76;0.5671378;1446.84;0
1330;5004188.4;339.57;-31.8;13.83;0.5618375;1447.906;0
1331;5004188.5;339.61;-31.7;13.87;0.5600707;1448.977;0
1332;5004188.6;339.66;-31.6;13.92;0.5583039;1450.058;0
1333;5004188.8;339.73;-31.4;13.99;0.5547703;1451.124;0
1334;5004188.9;339.8;-31.3;14.06;0.5530035;1452.206;0
1335;5004189.0;339.88;-31.2;14.14;0.5512367;1453.283;0
1336;5004189.1;339.95;-31.1;14.21;0.54947;1454.36;0
1337;5004189.2;340.05;-31.0;14.31;0.5477032;1455.429;0
1338;5004189.4;340.14;-30.8;14.4;0.5441696;1456.497;0
1339;5004189.5;340.22;-30.7;14.48;0.5424028;1457.575;0
1340;5004189.8;340.29;-30.4;14.55;0.5371025;1458.657;0
1341;5004189.9;340.35;-30.3;14.61;0.5353357;1459.729;0
1342;5004190.1;340.4;-30.1;14.66;0.5318021;1460.801;0
1343;5004190.1;340.43;-30.1;14.69;0.5318021;1461.88;0
1344;5004190.2;340.42;-30.0;14.68;0.5300353;1462.944;0
1345;5004190.2;340.4;-30.0;14.66;0.5300353;1464.025;0
1346;5004190.2;340.37;-30.0;14.63;0.5300353;1465.09;0
1347;5004190.1;340.33;-30.1;14.59;0.5318021;1466.171;0
1348;5004190.1;340.31;-30.1;14.57;0.5318021;1467.252;0
1349;5004190.1;340.27;-30.1;14.53;0.5318021;1468.32;0
1350;5004190.0;340.24;-30.2;14.5;0.5335689;1469.401;0
1351;5004190.0;340.25;-30.2;14.51;0.5335689;1470.485;0
1352;5004190.0;340.26;-30.2;14.52;0.5335689;1471.554;0
1353;5004190.0;340.27;-30.2;14.53;0.5335689;1472.634;0
1354;5004190.0;340.28;-30.2;14.54;0.5335689;1473.705;0
1355;5004190.0;340.32;-30.2;14.58;0.5335689;1474.79;0
1356;5004190.1;340.38;-30.1;14.64;0.5318021;1475.854;0
1357;5004190.3;340.44;-29.9;14.7;0.5282686;1476.936;0
1358;5004190.6;340.5;-29.6;14.76;0.5229682;1478.005;0
1359;5004190.8;340.56;-29.4;14.82;0.5194346;1479.084;0
1360;5004191.0;340.61;-29.2;14.87;0.5159011;1480.153;0
1361;5004191.1;340.67;-29.1;14.93;0.5141343;1481.24;0
1362;5004191.3;340.74;-28.9;15.0;0.5106007;1482.307;0
1363;5004191.5;340.81;-28.7;15.07;0.5070671;1483.388;0
1364;5004191.8;340.88;-28.4;15.14;0.5017668;1484.457;0
1365;5004191.9;340.94;-28.3;15.2;0.5;1485.534;0
1366;5004192.0;340.99;-28.2;15.25;0.4982332;1486.606;0
1367;5004192.1;341.02;-28.1;15.28;0.4964664;1487.676;0
1368;5004192.2;341.03;-28.0;15.29;0.4946996;1488.76;0
1369;5004192.2;341.05;-28.0;15.31;0.4946996;1489.827;0
1370;5004192.3;341.05;-27.9;15.31;0.4929329;1490.908;0
1371;5004192.3;341.05;-27.9;15.31;0.4929329;1491.972;0
1372;5004192.3;341.06;-27.9;15.32;0.4929329;1493.059;0
1373;5004192.1;341.08;-28.1;15.34;0.4964664;1494.126;0
1374;5004192.1;341.08;-28.1;15.34;0.4964664;1495.197;0
1375;5004192.0;341.08;-28.2;15.34;0.4982332;1496.279;0
1376;5004192.0;341.07;-28.2;15.33;0.4982332;1497.347;0
1377;5004192.0;341.07;-28.2;15.33;0.4982332;1498.429;0
1378;5004192.1;341.08;-28.1;15.34;0.4964664;1499.506;0
1379;5004192.2;341.12;-28.0;15.38;0.4946996;1500.57;0
1380;5004192.4;341.16;-27.8;15.42;0.4911661;1501.649;0
1381;5004192.6;341.2;-27.6;15.46;0.4876325;1502.731;0
1382;5004192.9;341.23;-27.3;15.49;0.4823322;1503.806;0
1383;5004193.0;341.26;-27.2;15.52;0.4805654;1504.877;0
1384;5004193.3;341.31;-26.9;15.57;0.475265;1505.944;0
1385;5004193.6;341.34;-26.6;15.6;0.4699647;1507.024;0
1386;5004193.8;341.37;-26.4;15.63;0.4664311;1508.095;0
1387;5004193.8;341.38;-26.4;15.64;0.4664311;1509.178;0
1388;5004193.9;341.4;-26.3;15.66;0.4646643;1510.246;0
1389;5004194.1;341.45;-26.1;15.71;0.4611307;1511.315;0
1390;5004194.3;341.5;-25.9;15.76;0.4575972;1512.388;0
1391;5004194.4;341.54;-25.8;15.8;0.4558304;1513.467;0
1392;5004194.6;341.57;-25.6;15.83;0.4522968;1514.536;0
1393;5004194.8;341.59;-25.4;15.85;0.4487633;1515.613;0
1394;5004194.8;341.6;-25.4;15.86;0.4487633;1516.693;0
1395;5004194.9;341.6;-25.3;15.86;0.4469965;1517.769;0
1396;5004194.9;341.6;-25.3;15.86;0.4469965;1518.852;0
1397;5004195.0;341.62;-25.2;15.88;0.4452297;1519.92;0
1398;5004195.2;341.62;-25.0;15.88;0.4416961;1520.997;0
1399;5004195.3;341.63;-24.9;15.89;0.4399293;1522.066;0
1400;5004195.4;341.64;-24.8;15.9;0.4381625;1523.146;0
1401;5004195.5;341.65;-24.7;15.91;0.4363958;1524.217;0
1402;5004195.6;341.68;-24.6;15.94;0.434629;1525.296;0
1403;5004195.8;341.71;-24.4;15.97;0.4310954;1526.366;0
1404;5004195.9;341.74;-24.3;16.0;0.4293286;1527.438;0
1405;5004196.0;341.77;-24.2;16.03;0.4275618;1528.507;0
1406;5004196.1;341.78;-24.1;16.04;0.4257951;1529.58;0
1407;5004196.2;341.79;-24.0;16.05;0.4240283;1530.662;0
1408;5004196.3;341.8;-23.9;16.06;0.4222615;1531.731;0
1409;5004196.4;341.8;-23.8;16.06;0.4204947;1532.805;0
1410;5004196.5;341.8;-23.7;16.06;0.4187279;1533.887;0
1411;5004196.5;341.82;-23.7;16.08;0.4187279;1534.953;0
1412;5004196.8;341.84;-23.4;16.1;0.4134276;1536.035;0
1413;5004196.8;341.85;-23.4;16.11;0.4134276;1537.105;0
1414;5004196.9;341.86;-23.3;16.12;0.4116608;1538.181;0
1415;5004197.0;341.87;-23.2;16.13;0.409894;1539.253;0
1416;5004197.1;341.87;-23.1;16.13;0.4081272;1540.335;0
1417;5004197.2;341.88;-23.0;16.14;0.4063604;1541.407;0
1418;5004197.3;341.88;-22.9;16.14;0.4045936;1542.476;0
1419;5004197.4;341.89;-22.8;16.15;0.4028269;1543.555;0
1420;5004197.6;341.89;-22.6;16.15;0.3992933;1544.638;0
1421;5004197.7;341.91;-22.5;16.17;0.3975265;1545.705;0
1422;5004197.9;341.93;-22.3;16.19;0.3939929;1546.781;0
1423;5004197.9;341.95;-22.3;16.21;0.3939929;1547.863;0
1424;5004198.0;341.96;-22.2;16.22;0.3922261;1548.935;0
1425;5004198.0;341.97;-22.2;16.23;0.3922261;1550.011;0
1426;5004197.9;341.97;-22.3;16.23;0.3939929;1551.09;0
1427;5004197.8;341.96;-22.4;16.22;0.3957597;1552.159;0
1428;5004197.9;341.94;-22.3;16.2;0.3939929;1553.24;0
1429;5004197.9;341.92;-22.3;16.18;0.3939929;1554.309;0
1430;5004197.9;341.89;-22.3;16.15;0.3939929;1555.392;0
1431;5004197.9;341.87;-22.3;16.13;0.3939929;1556.459;0
1432;5004197.8;341.83;-22.4;16.09;0.3957597;1557.545;0
1433;5004197.8;341.8;-22.4;16.06;0.3957597;1558.614;0
1434;5004197.8;341.76;-22.4;16.02;0.3957597;1559.695;0
1435;5004197.6;341.74;-22.6;16.0;0.3992933;1560.774;0
1436;5004197.6;341.73;-22.6;15.99;0.3992933;1561.844;0
1437;5004197.4;341.73;-22.8;15.99;0.4028269;1562.914;0
1438;5004197.3;341.72;-22.9;15.98;0.4045936;1563.997;0
1439;5004197.0;341.75;-23.2;16.01;0.409894;1565.074;0
1440;5004197.0;341.78;-23.2;16.04;0.409894;1566.144;0
1441;5004197.0;341.81;-23.2;16.07;0.409894;1567.216;0
1442;5004197.1;341.82;-23.1;16.08;0.4081272;1568.293;0
1443;5004197.2;341.83;-23.0;16.09;0.4063604;1569.375;0
1444;5004197.1;341.83;-23.1;16.09;0.4081272;1570.447;0
1445;5004197.2;341.87;-23.0;16.13;0.4063604;1571.514;0
1446;5004197.3;341.9;-22.9;16.16;0.4045936;1572.584;0
1447;5004197.4;341.93;-22.8;16.19;0.4028269;1573.667;0
1448;5004197.5;341.94;-22.7;16.2;0.4010601;1574.739;0
1449;5004197.6;341.95;-22.6;16.21;0.3992933;1575.806;0
1450;5004197.8;341.97;-22.4;16.23;0.3957597;1576.886;0
1451;5004197.9;341.97;-22.3;16.23;0.3939929;1577.966;0
1452;5004198.0;341.99;-22.2;16.25;0.3922261;1579.034;0
1453;5004198.1;341.99;-22.1;16.25;0.3904594;1580.114;0
1454;5004198.1;341.98;-22.1;16.24;0.3904594;1581.184;0
1455;5004198.2;341.97;-22.0;16.23;0.3886926;1582.254;0
1456;5004198.3;341.96;-21.9;16.22;0.3869258;1583.335;0
1457;5004198.2;341.94;-22.0;16.2;0.3886926;1584.403;0
1458;5004198.3;341.91;-21.9;16.17;0.3869258;1585.485;0
1459;5004198.3;341.87;-21.9;16.13;0.3869258;1586.556;0
1460;5004198.3;341.84;-21.9;16.1;0.3869258;1587.627;0
1461;5004198.3;341.82;-21.9;16.08;0.3869258;1588.709;0
1462;5004198.3;341.82;-21.9;16.08;0.3869258;1589.783;0
1463;5004198.4;341.83;-21.8;16.09;0.385159;1590.852;0
1464;5004198.4;341.83;-21.8;16.09;0.385159;1591.934;0
1465;5004198.5;341.84;-21.7;16.1;0.3833922;1592.998;0
1466;5004198.8;341.84;-21.4;16.1;0.3780919;1594.082;0
1467;5004198.9;341.85;-21.3;16.11;0.3763251;1595.152;0
1468;5004199.0;341.86;-21.2;16.12;0.3745583;1596.225;0
1469;5004199.1;341.86;-21.1;16.12;0.3727915;1597.309;0
1470;5004199.4;341.84;-20.8;16.1;0.3674912;1598.378;0
1471;5004199.5;341.84;-20.7;16.1;0.3657244;1599.447;0
1472;5004199.6;341.84;-20.6;16.1;0.3639576;1600.534;0
1473;5004199.8;341.83;-20.4;16.09;0.360424;1601.617;0
1474;5004199.8;341.82;-20.4;16.08;0.360424;1602.688;0
1475;5004200.0;341.83;-20.2;16.09;0.3568905;1603.765;0
1476;5004200.0;341.82;-20.2;16.08;0.3568905;1604.843;0
1477;5004200.1;341.83;-20.1;16.09;0.3551237;1605.91;0
1478;5004200.3;341.84;-19.9;16.1;0.3515901;1606.979;0
1479;5004200.3;341.84;-19.9;16.1;0.3515901;1608.054;0
1480;5004200.4;341.85;-19.8;16.11;0.3498233;1609.13;0
1481;5004200.5;341.85;-19.7;16.11;0.3480565;1610.213;0
1482;5004200.6;341.87;-19.6;16.13;0.3462898;1611.282;0
1483;5004200.6;341.88;-19.6;16.14;0.3462898;1612.364;0
1484;5004200.6;341.9;-19.6;16.16;0.3462898;1613.431;0
1485;5004200.7;341.91;-19.5;16.17;0.344523;1614.513;0
1486;5004200.8;341.93;-19.4;16.19;0.3427562;1615.581;0
1487;5004200.8;341.93;-19.4;16.19;0.3427562;1616.663;0
1488;5004200.8;341.93;-19.4;16.19;0.3427562;1617.736;0
1489;5004200.9;341.93;-19.3;16.19;0.3409894;1618.81;0
1490;5004200.9;341.93;-19.3;16.19;0.3409894;1619.882;0
1491;5004200.9;341.92;-19.3;16.18;0.3409894;1620.968;0
1492;5004200.9;341.91;-19.3;16.17;0.3409894;1622.036;0
1493;5004201.0;341.91;-19.2;16.17;0.3392226;1623.109;0
1494;5004201.0;341.91;-19.2;16.17;0.3392226;1624.178;0
1495;5004201.0;341.89;-19.2;16.15;0.3392226;1625.26;0
1496;5004201.0;341.89;-19.2;16.15;0.3392226;1626.328;0
1497;5004201.0;341.88;-19.2;16.14;0.3392226;1627.411;0
1498;5004200.9;341.88;-19.3;16.14;0.3409894;1628.481;0
1499;5004200.9;341.87;-19.3;16.13;0.3409894;1629.551;0
1500;5004200.9;341.84;-19.3;16.1;0.3409894;1630.64;0
1501;5004200.9;341.8;-19.3;16.06;0.3409894;1631.709;0
1502;5004200.9;341.74;-19.3;16.0;0.3409894;1632.789;0
1503;5004200.8;341.69;-19.4;15.95;0.3427562;1633.857;0
1504;5004200.6;341.65;-19.6;15.91;0.3462898;1634.936;0
1505;5004200.6;341.64;-19.6;15.9;0.3462898;1636.004;0
1506;5004200.6;341.65;-19.6;15.91;0.3462898;1637.081;0
1507;5004200.4;341.65;-19.8;15.91;0.3498233;1638.155;0
1508;5004200.4;341.66;-19.8;15.92;0.3498233;1639.226;0
1509;5004200.3;341.65;-19.9;15.91;0.3515901;1640.308;0
1510;5004200.3;341.66;-19.9;15.92;0.3515901;1641.375;0
1511;5004200.3;341.67;-19.9;15.93;0.3515901;1642.454;0
1512;5004200.3;341.7;-19.9;15.96;0.3515901;1643.522;0
1513;5004200.3;341.72;-19.9;15.98;0.3515901;1644.606;0
1514;5004200.3;341.75;-19.9;16.01;0.3515901;1645.674;0
1515;5004200.2;341.8;-20.0;16.06;0.3533569;1646.747;0
1516;5004200.3;341.82;-19.9;16.08;0.3515901;1647.83;0
1517;5004200.4;341.81;-19.8;16.07;0.3498233;1648.9;0
1518;5004200.4;341.8;-19.8;16.06;0.3498233;1649.97;0
1519;5004200.5;341.8;-19.7;16.06;0.3480565;1651.051;0
1520;5004200.5;341.82;-19.7;16.08;0.3480565;1652.122;0
1521;5004200.6;341.84;-19.6;16.1;0.3462898;1653.195;0
1522;5004200.6;341.85;-19.6;16.11;0.3462898;1654.265;0
1523;5004200.6;341.85;-19.6;16.11;0.3462898;1655.342;0
1524;5004200.6;341.85;-19.6;16.11;0.3462898;1656.413;0
1525;5004200.8;341.86;-19.4;16.12;0.3427562;1657.484;0
1526;5004200.9;341.84;-19.3;16.1;0.3409894;1658.572;0
1527;5004200.9;341.84;-19.3;16.1;0.3409894;1659.638;0
1528;5004201.0;341.84;-19.2;16.1;0.3392226;1660.726;0
1529;5004201.3;341.83;-18.9;16.09;0.3339223;1661.792;0
1530;5004201.4;341.82;-18.8;16.08;0.3321555;1662.875;0
1531;5004201.6;341.81;-18.6;16.07;0.3286219;1663.942;0
1532;5004201.7;341.79;-18.5;16.05;0.3268551;1665.022;0
1533;5004201.9;341.78;-18.3;16.04;0.3233216;1666.099;0
1534;5004202.3;341.77;-17.9;16.03;0.3162544;1667.168;0
1535;5004202.4;341.73;-17.8;15.99;0.3144876;1668.237;0
1536;5004202.6;341.68;-17.6;15.94;0.3109541;1669.32;0
1537;5004202.8;341.68;-17.4;15.94;0.3074205;1670.389;0
1538;5004202.8;341.7;-17.4;15.96;0.3074205;1671.456;0
1539;5004202.9;341.74;-17.3;16.0;0.3056537;1672.533;0
1540;5004203.3;341.77;-16.9;16.03;0.2985866;1673.613;0
1541;5004203.5;341.79;-16.7;16.05;0.295053;1674.681;0
1542;5004203.7;341.75;-16.5;16.01;0.2915194;1675.765;0
1543;5004203.8;341.75;-16.4;16.01;0.2897527;1676.831;0
1544;5004203.8;341.78;-16.4;16.04;0.2897527;1677.915;0
1545;5004203.7;341.79;-16.5;16.05;0.2915194;1678.993;0
1546;5004203.8;341.79;-16.4;16.05;0.2897527;1680.058;0
1547;5004203.8;341.79;-16.4;16.05;0.2897527;1681.135;0
1548;5004203.9;341.78;-16.3;16.04;0.2879859;1682.216;0
1549;5004204.0;341.78;-16.2;16.04;0.2862191;1683.285;0
1550;5004204.0;341.78;-16.2;16.04;0.2862191;1684.365;0
1551;5004204.1;341.77;-16.1;16.03;0.2844523;1685.434;0
1552;5004204.2;341.76;-16.0;16.02;0.2826855;1686.512;0
1553;5004204.2;341.75;-16.0;16.01;0.2826855;1687.582;0
1554;5004204.3;341.73;-15.9;15.99;0.2809187;1688.665;0
1555;5004204.3;341.71;-15.9;15.97;0.2809187;1689.731;0
1556;5004204.4;341.69;-15.8;15.95;0.2791519;1690.808;0
1557;5004204.6;341.68;-15.6;15.94;0.2756184;1691.876;0
1558;5004204.7;341.65;-15.5;15.91;0.2738516;1692.96;0
1559;5004204.8;341.61;-15.4;15.87;0.2720848;1694.043;0
1560;5004204.8;341.6;-15.4;15.86;0.2720848;1695.111;0
1561;5004205.0;341.57;-15.2;15.83;0.2685512;1696.185;0
1562;5004205.1;341.55;-15.1;15.81;0.2667845;1697.253;0
1563;5004205.3;341.55;-14.9;15.81;0.2632509;1698.336;0
1564;5004205.3;341.57;-14.9;15.83;0.2632509;1699.404;0
1565;5004205.5;341.59;-14.7;15.85;0.2597173;1700.487;0
1566;5004205.4;341.61;-14.8;15.87;0.2614841;1701.556;0
1567;5004205.5;341.61;-14.7;15.87;0.2597173;1702.644;0
1568;5004205.4;341.6;-14.8;15.86;0.2614841;1703.715;0
1569;5004205.4;341.57;-14.8;15.83;0.2614841;1704.784;0
1570;5004205.4;341.52;-14.8;15.78;0.2614841;1705.867;0
1571;5004205.4;341.48;-14.8;15.74;0.2614841;1706.935;0
1572;5004205.1;341.47;-15.1;15.73;0.2667845;1708.017;0
1573;5004205.0;341.49;-15.2;15.75;0.2685512;1709.084;0
1574;5004204.8;341.51;-15.4;15.77;0.2720848;1710.166;0
1575;5004204.8;341.53;-15.4;15.79;0.2720848;1711.234;0
1576;5004204.8;341.54;-15.4;15.8;0.2720848;1712.317;0
1577;5004204.8;341.57;-15.4;15.83;0.2720848;1713.382;0
1578;5004204.9;341.58;-15.3;15.84;0.270318;1714.462;0
1579;5004205.1;341.58;-15.1;15.84;0.2667845;1715.538;0
1580;5004205.2;341.6;-15.0;15.86;0.2650177;1716.604;0
1581;5004205.3;341.62;-14.9;15.88;0.2632509;1717.688;0
1582;5004205.4;341.61;-14.8;15.87;0.2614841;1718.758;0
1583;5004205.5;341.6;-14.7;15.86;0.2597173;1719.831;0
1584;5004205.6;341.59;-14.6;15.85;0.2579505;1720.902;0
1585;5004205.6;341.57;-14.6;15.83;0.2579505;1721.973;0
1586;5004205.7;341.55;-14.5;15.81;0.2561837;1723.05;0
1587;5004205.7;341.53;-14.5;15.79;0.2561837;1724.125;0
1588;5004205.8;341.5;-14.4;15.76;0.254417;1725.205;0
1589;5004205.7;341.47;-14.5;15.73;0.2561837;1726.272;0
1590;5004205.8;341.45;-14.4;15.71;0.254417;1727.353;0
1591;5004205.8;341.42;-14.4;15.68;0.254417;1728.435;0
1592;5004205.8;341.42;-14.4;15.68;0.254417;1729.504;0
1593;5004205.7;341.42;-14.5;15.68;0.2561837;1730.583;0
1594;5004205.8;341.41;-14.4;15.67;0.254417;1731.653;0
1595;5004205.8;341.42;-14.4;15.68;0.254417;1732.726;0
1596;5004205.9;341.42;-14.3;15.68;0.2526502;1733.796;0
1597;5004206.0;341.43;-14.2;15.69;0.2508834;1734.878;0
1598;5004206.0;341.42;-14.2;15.68;0.2508834;1735.953;0
1599;5004206.1;341.42;-14.1;15.68;0.2491166;1737.02;0
1600;5004206.4;341.44;-13.8;15.7;0.2438163;1738.102;0
1601;5004206.4;341.45;-13.8;15.71;0.2438163;1739.165;0
1602;5004206.5;341.46;-13.7;15.72;0.2420495;1740.243;0
1603;5004206.6;341.46;-13.6;15.72;0.2402827;1741.324;0
1604;5004206.6;341.46;-13.6;15.72;0.2402827;1742.393;0
1605;5004206.8;341.45;-13.4;15.71;0.2367491;1743.463;0
1606;5004206.9;341.43;-13.3;15.69;0.2349823;1744.557;0
1607;5004206.9;341.4;-13.3;15.66;0.2349823;1745.623;0
1608;5004206.9;341.38;-13.3;15.64;0.2349823;1746.695;0
1609;5004206.9;341.38;-13.3;15.64;0.2349823;1747.774;0
1610;5004206.9;341.4;-13.3;15.66;0.2349823;1748.845;0
1611;5004206.9;341.42;-13.3;15.68;0.2349823;1749.921;0
1612;5004206.8;341.43;-13.4;15.69;0.2367491;1751.003;0
1613;5004206.9;341.46;-13.3;15.72;0.2349823;1752.071;0
1614;5004206.9;341.47;-13.3;15.73;0.2349823;1753.15;0
1615;5004207.0;341.47;-13.2;15.73;0.2332155;1754.235;0
1616;5004207.1;341.47;-13.1;15.73;0.2314488;1755.307;0
1617;5004207.2;341.46;-13.0;15.72;0.229682;1756.377;0
1618;5004207.2;341.44;-13.0;15.7;0.229682;1757.46;0
1619;5004207.3;341.45;-12.9;15.71;0.2279152;1758.527;0
1620;5004207.3;341.44;-12.9;15.7;0.2279152;1759.595;0
1621;5004207.3;341.45;-12.9;15.71;0.2279152;1760.677;0
1622;5004207.3;341.46;-12.9;15.72;0.2279152;1761.755;0
1623;5004207.4;341.48;-12.8;15.74;0.2261484;1762.824;0
1624;5004207.4;341.48;-12.8;15.74;0.2261484;1763.901;0
1625;5004207.4;341.5;-12.8;15.76;0.2261484;1764.975;0
1626;5004207.4;341.5;-12.8;15.76;0.2261484;1766.055;0
1627;5004207.5;341.52;-12.7;15.78;0.2243816;1767.127;0
1628;5004207.5;341.54;-12.7;15.8;0.2243816;1768.204;0
1629;5004207.4;341.56;-12.8;15.82;0.2261484;1769.269;0
1630;5004207.4;341.57;-12.8;15.83;0.2261484;1770.357;0
1631;5004207.4;341.57;-12.8;15.83;0.2261484;1771.432;0
1632;5004207.4;341.57;-12.8;15.83;0.2261484;1772.502;0
1633;5004207.4;341.57;-12.8;15.83;0.2261484;1773.571;0
1634;5004207.4;341.57;-12.8;15.83;0.2261484;1774.652;0
1635;5004207.4;341.56;-12.8;15.82;0.2261484;1775.724;0
1636;5004207.3;341.55;-12.9;15.81;0.2279152;1776.808;0
1637;5004207.4;341.56;-12.8;15.82;0.2261484;1777.87;0
1638;5004207.4;341.55;-12.8;15.81;0.2261484;1778.955;0
1639;5004207.4;341.56;-12.8;15.82;0.2261484;1780.021;0
1640;5004207.5;341.56;-12.7;15.82;0.2243816;1781.106;0
1641;5004207.5;341.57;-12.7;15.83;0.2243816;1782.183;0
1642;5004207.5;341.57;-12.7;15.83;0.2243816;1783.252;0
1643;5004207.6;341.57;-12.6;15.83;0.2226148;1784.326;0
1644;5004207.6;341.57;-12.6;15.83;0.2226148;1785.407;0
1645;5004207.6;341.57;-12.6;15.83;0.2226148;1786.475;0
1646;5004207.7;341.58;-12.5;15.84;0.2208481;1787.556;0
1647;5004207.8;341.57;-12.4;15.83;0.2190813;1788.629;0
1648;5004207.8;341.56;-12.4;15.82;0.2190813;1789.703;0
1649;5004207.8;341.54;-12.4;15.8;0.2190813;1790.781;0
1650;5004207.9;341.51;-12.3;15.77;0.2173145;1791.852;0
1651;5004207.9;341.47;-12.3;15.73;0.2173145;1792.922;0
1652;5004208.0;341.43;-12.2;15.69;0.2155477;1794.007;0
1653;5004208.0;341.38;-12.2;15.64;0.2155477;1795.074;0
1654;5004208.1;341.32;-12.1;15.58;0.2137809;1796.158;0
1655;5004208.0;341.26;-12.2;15.52;0.2155477;1797.227;0
1656;5004208.0;341.2;-12.2;15.46;0.2155477;1798.31;0
1657;5004207.9;341.14;-12.3;15.4;0.2173145;1799.38;0
1658;5004207.8;341.11;-12.4;15.37;0.2190813;1800.449;0
1659;5004207.6;341.13;-12.6;15.39;0.2226148;1801.53;0
1660;5004207.4;341.15;-12.8;15.41;0.2261484;1802.609;0
1661;5004207.6;341.16;-12.6;15.42;0.2226148;1803.677;0
1662;5004207.6;341.17;-12.6;15.43;0.2226148;1804.755;0
1663;5004207.7;341.17;-12.5;15.43;0.2208481;1805.835;0
1664;5004207.8;341.16;-12.4;15.42;0.2190813;1806.903;0
1665;5004207.8;341.17;-12.4;15.43;0.2190813;1807.987;0
1666;5004207.6;341.18;-12.6;15.44;0.2226148;1809.058;0
1667;5004207.8;341.17;-12.4;15.43;0.2190813;1810.128;0
1668;5004207.7;341.16;-12.5;15.42;0.2208481;1811.21;0
1669;5004207.6;341.17;-12.6;15.43;0.2226148;1812.291;0
1670;5004207.6;341.17;-12.6;15.43;0.2226148;1813.354;0
1671;5004207.6;341.18;-12.6;15.44;0.2226148;1814.438;0
1672;5004207.6;341.2;-12.6;15.46;0.2226148;1815.509;0
1673;5004207.6;341.22;-12.6;15.48;0.2226148;1816.578;0
1674;5004207.6;341.23;-12.6;15.49;0.2226148;1817.662;0
1675;5004207.7;341.22;-12.5;15.48;0.2208481;1818.735;0
1676;5004207.6;341.22;-12.6;15.48;0.2226148;1819.811;0
1677;5004207.6;341.21;-12.6;15.47;0.2226148;1820.88;0
1678;5004207.4;341.22;-12.8;15.48;0.2261484;1821.959;0
1679;5004207.4;341.25;-12.8;15.51;0.2261484;1823.035;0
1680;5004207.4;341.26;-12.8;15.52;0.2261484;1824.108;0
1681;5004207.4;341.26;-12.8;15.52;0.2261484;1825.183;0
1682;5004207.4;341.26;-12.8;15.52;0.2261484;1826.253;0
1683;5004207.3;341.28;-12.9;15.54;0.2279152;1827.331;0
1684;5004207.3;341.29;-12.9;15.55;0.2279152;1828.398;0
1685;5004207.3;341.3;-12.9;15.56;0.2279152;1829.484;0
1686;5004207.4;341.31;-12.8;15.57;0.2261484;1830.553;0
1687;5004207.4;341.31;-12.8;15.57;0.2261484;1831.634;0
1688;5004207.6;341.33;-12.6;15.59;0.2226148;1832.727;0
1689;5004207.5;341.35;-12.7;15.61;0.2243816;1833.777;0
1690;5004207.4;341.37;-12.8;15.63;0.2261484;1834.845;0
1691;5004207.4;341.37;-12.8;15.63;0.2261484;1835.929;0
1692;5004207.5;341.38;-12.7;15.64;0.2243816;1836.999;0
1693;5004207.4;341.37;-12.8;15.63;0.2261484;1838.068;0
1694;5004207.5;341.35;-12.7;15.61;0.2243816;1839.151;0
1695;5004207.4;341.33;-12.8;15.59;0.2261484;1840.227;0
1696;5004207.5;341.33;-12.7;15.59;0.2243816;1841.295;0
1697;5004207.7;341.32;-12.5;15.58;0.2208481;1842.376;0
1698;5004207.7;341.32;-12.5;15.58;0.2208481;1843.456;0
1699;5004207.8;341.32;-12.4;15.58;0.2190813;1844.519;0
1700;5004207.8;341.32;-12.4;15.58;0.2190813;1845.599;0
1701;5004207.9;341.32;-12.3;15.58;0.2173145;1846.669;0
1702;5004207.8;341.32;-12.4;15.58;0.2190813;1847.747;0
1703;5004207.9;341.31;-12.3;15.57;0.2173145;1848.822;0
1704;5004207.9;341.29;-12.3;15.55;0.2173145;1849.902;0
1705;5004208.0;341.3;-12.2;15.56;0.2155477;1850.972;0
