SRS QCM200 Data File
Data Taken on 03.05.2023 at 10:54:21
Tag Definitions
Zero Rel F        = 1
Zero Rel R        = 2
Zero Rel F and R  = 3
User Tag          = 4
Begining of File  = 5

Notes:


Frequency	Resistance	Delta F	Delta R	Delta Mass	Time (s)	Tag
+05.004205600E+6	+03.296600E+2	-01.460000E+1	+03.920000E+0	+02.579505E-1	+02.843884E+3	0
+05.004205600E+6	+03.296500E+2	-01.460000E+1	+03.910000E+0	+02.579505E-1	+02.844961E+3	0
+05.004205600E+6	+03.296500E+2	-01.460000E+1	+03.910000E+0	+02.579505E-1	+02.846039E+3	0
+05.004205700E+6	+03.296400E+2	-01.450000E+1	+03.900000E+0	+02.561837E-1	+02.847122E+3	0
+05.004205800E+6	+03.296500E+2	-01.440000E+1	+03.910000E+0	+02.544170E-1	+02.848189E+3	0
+05.004205700E+6	+03.296500E+2	-01.450000E+1	+03.910000E+0	+02.561837E-1	+02.849270E+3	0
+05.004205700E+6	+03.296500E+2	-01.450000E+1	+03.910000E+0	+02.561837E-1	+02.850340E+3	0
+05.004205800E+6	+03.297100E+2	-01.440000E+1	+03.970000E+0	+02.544170E-1	+02.851417E+3	0
+05.004205700E+6	+03.297800E+2	-01.450000E+1	+04.040000E+0	+02.561837E-1	+02.852496E+3	0
+05.004205600E+6	+03.298300E+2	-01.460000E+1	+04.090000E+0	+02.579505E-1	+02.853571E+3	0
+05.004205800E+6	+03.298900E+2	-01.440000E+1	+04.150000E+0	+02.544170E-1	+02.854637E+3	0
+05.004206100E+6	+03.303400E+2	-01.410000E+1	+04.600000E+0	+02.491166E-1	+02.855723E+3	0
+05.004205400E+6	+03.307000E+2	-01.480000E+1	+04.960000E+0	+02.614841E-1	+02.856784E+3	0
+05.004204200E+6	+03.305000E+2	-01.600000E+1	+04.760000E+0	+02.826855E-1	+02.857860E+3	0
+05.004204300E+6	+03.304700E+2	-01.590000E+1	+04.730000E+0	+02.809187E-1	+02.858935E+3	0
+05.004204200E+6	+03.305100E+2	-01.600000E+1	+04.770000E+0	+02.826855E-1	+02.860009E+3	0
+05.004203900E+6	+03.303700E+2	-01.630000E+1	+04.630000E+0	+02.879859E-1	+02.861095E+3	0
+05.004203700E+6	+03.301200E+2	-01.650000E+1	+04.380000E+0	+02.915194E-1	+02.862159E+3	0
+05.004203900E+6	+03.299200E+2	-01.630000E+1	+04.180000E+0	+02.879859E-1	+02.863237E+3	0
+05.004204200E+6	+03.298000E+2	-01.600000E+1	+04.060000E+0	+02.826855E-1	+02.864312E+3	0
+05.004204700E+6	+03.297300E+2	-01.550000E+1	+03.990000E+0	+02.738516E-1	+02.865394E+3	0
+05.004205200E+6	+03.297000E+2	-01.500000E+1	+03.960000E+0	+02.650177E-1	+02.866457E+3	0
+05.004205300E+6	+03.296600E+2	-01.490000E+1	+03.920000E+0	+02.632509E-1	+02.867534E+3	0
+05.004205500E+6	+03.296300E+2	-01.470000E+1	+03.890000E+0	+02.597173E-1	+02.868613E+3	0
+05.004205800E+6	+03.296200E+2	-01.440000E+1	+03.880000E+0	+02.544170E-1	+02.869684E+3	0
+05.004205900E+6	+03.296000E+2	-01.430000E+1	+03.860000E+0	+02.526502E-1	+02.870775E+3	0
+05.004205900E+6	+03.295900E+2	-01.430000E+1	+03.850000E+0	+02.526502E-1	+02.871840E+3	0
+05.004206000E+6	+03.295800E+2	-01.420000E+1	+03.840000E+0	+02.508834E-1	+02.872917E+3	0
+05.004206100E+6	+03.295700E+2	-01.410000E+1	+03.830000E+0	+02.491166E-1	+02.873989E+3	0
+05.004206100E+6	+03.295600E+2	-01.410000E+1	+03.820000E+0	+02.491166E-1	+02.875076E+3	0
+05.004206100E+6	+03.295500E+2	-01.410000E+1	+03.810000E+0	+02.491166E-1	+02.876139E+3	0
+05.004206200E+6	+03.295400E+2	-01.400000E+1	+03.800000E+0	+02.473498E-1	+02.877224E+3	0
+05.004206300E+6	+03.295200E+2	-01.390000E+1	+03.780000E+0	+02.455830E-1	+02.878295E+3	0
+05.004206300E+6	+03.295100E+2	-01.390000E+1	+03.770000E+0	+02.455830E-1	+02.879368E+3	0
+05.004206400E+6	+03.295200E+2	-01.380000E+1	+03.780000E+0	+02.438163E-1	+02.880443E+3	0
+05.004206400E+6	+03.295100E+2	-01.380000E+1	+03.770000E+0	+02.438163E-1	+02.881515E+3	0
+05.004206500E+6	+03.295400E+2	-01.370000E+1	+03.800000E+0	+02.420495E-1	+02.882599E+3	0
+05.004206500E+6	+03.296000E+2	-01.370000E+1	+03.860000E+0	+02.420495E-1	+02.883671E+3	0
+05.004206300E+6	+03.296500E+2	-01.390000E+1	+03.910000E+0	+02.455830E-1	+02.884737E+3	0
+05.004206300E+6	+03.296800E+2	-01.390000E+1	+03.940000E+0	+02.455830E-1	+02.885821E+3	0
+05.004206100E+6	+03.297100E+2	-01.410000E+1	+03.970000E+0	+02.491166E-1	+02.886890E+3	0
+05.004206000E+6	+03.297500E+2	-01.420000E+1	+04.010000E+0	+02.508834E-1	+02.887972E+3	0
+05.004206000E+6	+03.297900E+2	-01.420000E+1	+04.050000E+0	+02.508834E-1	+02.889046E+3	0
+05.004206100E+6	+03.300100E+2	-01.410000E+1	+04.270000E+0	+02.491166E-1	+02.890119E+3	0
+05.004205900E+6	+03.301400E+2	-01.430000E+1	+04.400000E+0	+02.526502E-1	+02.891191E+3	0
+05.004204900E+6	+03.298900E+2	-01.530000E+1	+04.150000E+0	+02.703180E-1	+02.892269E+3	0
+05.004204800E+6	+03.297100E+2	-01.540000E+1	+03.970000E+0	+02.720848E-1	+02.893333E+3	0
+05.004205100E+6	+03.296300E+2	-01.510000E+1	+03.890000E+0	+02.667845E-1	+02.894408E+3	0
+05.004205900E+6	+03.295900E+2	-01.430000E+1	+03.850000E+0	+02.526502E-1	+02.895485E+3	0
+05.004206100E+6	+03.295800E+2	-01.410000E+1	+03.840000E+0	+02.491166E-1	+02.896563E+3	0
+05.004206200E+6	+03.295800E+2	-01.400000E+1	+03.840000E+0	+02.473498E-1	+02.897638E+3	0
+05.004206400E+6	+03.295800E+2	-01.380000E+1	+03.840000E+0	+02.438163E-1	+02.898707E+3	0
+05.004206400E+6	+03.295700E+2	-01.380000E+1	+03.830000E+0	+02.438163E-1	+02.899780E+3	0
+05.004206500E+6	+03.295600E+2	-01.370000E+1	+03.820000E+0	+02.420495E-1	+02.900857E+3	0
+05.004206500E+6	+03.295700E+2	-01.370000E+1	+03.830000E+0	+02.420495E-1	+02.901931E+3	0
+05.004206400E+6	+03.295700E+2	-01.380000E+1	+03.830000E+0	+02.438163E-1	+02.903011E+3	0
+05.004206400E+6	+03.295800E+2	-01.380000E+1	+03.840000E+0	+02.438163E-1	+02.904072E+3	0
+05.004206500E+6	+03.295900E+2	-01.370000E+1	+03.850000E+0	+02.420495E-1	+02.905146E+3	0
+05.004206400E+6	+03.295900E+2	-01.380000E+1	+03.850000E+0	+02.438163E-1	+02.906223E+3	0
+05.004206600E+6	+03.295900E+2	-01.360000E+1	+03.850000E+0	+02.402827E-1	+02.907300E+3	0
+05.004206600E+6	+03.295900E+2	-01.360000E+1	+03.850000E+0	+02.402827E-1	+02.908376E+3	0
+05.004206500E+6	+03.295900E+2	-01.370000E+1	+03.850000E+0	+02.420495E-1	+02.909454E+3	0
+05.004206500E+6	+03.296000E+2	-01.370000E+1	+03.860000E+0	+02.420495E-1	+02.910527E+3	0
+05.004206500E+6	+03.296000E+2	-01.370000E+1	+03.860000E+0	+02.420495E-1	+02.911604E+3	0
+05.004206600E+6	+03.296000E+2	-01.360000E+1	+03.860000E+0	+02.402827E-1	+02.912679E+3	0
+05.004206600E+6	+03.296000E+2	-01.360000E+1	+03.860000E+0	+02.402827E-1	+02.913747E+3	0
+05.004206700E+6	+03.296000E+2	-01.350000E+1	+03.860000E+0	+02.385159E-1	+02.914818E+3	0
+05.004206700E+6	+03.295900E+2	-01.350000E+1	+03.850000E+0	+02.385159E-1	+02.915894E+3	0
+05.004206800E+6	+03.295800E+2	-01.340000E+1	+03.840000E+0	+02.367491E-1	+02.916971E+3	0
+05.004206800E+6	+03.295700E+2	-01.340000E+1	+03.830000E+0	+02.367491E-1	+02.918048E+3	0
+05.004206800E+6	+03.295800E+2	-01.340000E+1	+03.840000E+0	+02.367491E-1	+02.919113E+3	0
+05.004206900E+6	+03.295700E+2	-01.330000E+1	+03.830000E+0	+02.349823E-1	+02.920189E+3	0
+05.004206900E+6	+03.296000E+2	-01.330000E+1	+03.860000E+0	+02.349823E-1	+02.921270E+3	0
+05.004206900E+6	+03.296800E+2	-01.330000E+1	+03.940000E+0	+02.349823E-1	+02.922334E+3	0
+05.004206900E+6	+03.297800E+2	-01.330000E+1	+04.040000E+0	+02.349823E-1	+02.923411E+3	0
+05.004206300E+6	+03.298600E+2	-01.390000E+1	+04.120000E+0	+02.455830E-1	+02.924488E+3	0
+05.004206000E+6	+03.299000E+2	-01.420000E+1	+04.160000E+0	+02.508834E-1	+02.925563E+3	0
+05.004205800E+6	+03.298800E+2	-01.440000E+1	+04.140000E+0	+02.544170E-1	+02.926642E+3	0
+05.004205600E+6	+03.298400E+2	-01.460000E+1	+04.100000E+0	+02.579505E-1	+02.927709E+3	0
+05.004205600E+6	+03.297900E+2	-01.460000E+1	+04.050000E+0	+02.579505E-1	+02.928794E+3	0
+05.004205800E+6	+03.297200E+2	-01.440000E+1	+03.980000E+0	+02.544170E-1	+02.929865E+3	0
+05.004205900E+6	+03.296600E+2	-01.430000E+1	+03.920000E+0	+02.526502E-1	+02.930940E+3	0
+05.004206000E+6	+03.296000E+2	-01.420000E+1	+03.860000E+0	+02.508834E-1	+02.932009E+3	0
+05.004206300E+6	+03.295600E+2	-01.390000E+1	+03.820000E+0	+02.455830E-1	+02.933085E+3	0
+05.004206400E+6	+03.295400E+2	-01.380000E+1	+03.800000E+0	+02.438163E-1	+02.934152E+3	0
+05.004206700E+6	+03.295200E+2	-01.350000E+1	+03.780000E+0	+02.385159E-1	+02.935231E+3	0
+05.004206800E+6	+03.295000E+2	-01.340000E+1	+03.760000E+0	+02.367491E-1	+02.936302E+3	0
+05.004206900E+6	+03.295000E+2	-01.330000E+1	+03.760000E+0	+02.349823E-1	+02.937381E+3	0
+05.004206900E+6	+03.294800E+2	-01.330000E+1	+03.740000E+0	+02.349823E-1	+02.938456E+3	0
+05.004207100E+6	+03.294800E+2	-01.310000E+1	+03.740000E+0	+02.314488E-1	+02.939534E+3	0
+05.004207100E+6	+03.294800E+2	-01.310000E+1	+03.740000E+0	+02.314488E-1	+02.940601E+3	0
+05.004207100E+6	+03.294700E+2	-01.310000E+1	+03.730000E+0	+02.314488E-1	+02.941683E+3	0
+05.004207100E+6	+03.294800E+2	-01.310000E+1	+03.740000E+0	+02.314488E-1	+02.942753E+3	0
+05.004207100E+6	+03.294800E+2	-01.310000E+1	+03.740000E+0	+02.314488E-1	+02.943828E+3	0
+05.004207100E+6	+03.294900E+2	-01.310000E+1	+03.750000E+0	+02.314488E-1	+02.944902E+3	0
+05.004207100E+6	+03.295000E+2	-01.310000E+1	+03.760000E+0	+02.314488E-1	+02.945975E+3	0
+05.004207100E+6	+03.295200E+2	-01.310000E+1	+03.780000E+0	+02.314488E-1	+02.947054E+3	0
+05.004207200E+6	+03.295200E+2	-01.300000E+1	+03.780000E+0	+02.296820E-1	+02.948131E+3	0
+05.004207200E+6	+03.295100E+2	-01.300000E+1	+03.770000E+0	+02.296820E-1	+02.949198E+3	0
+05.004207200E+6	+03.294900E+2	-01.300000E+1	+03.750000E+0	+02.296820E-1	+02.950273E+3	0
+05.004207300E+6	+03.294800E+2	-01.290000E+1	+03.740000E+0	+02.279152E-1	+02.951347E+3	0
+05.004207300E+6	+03.295000E+2	-01.290000E+1	+03.760000E+0	+02.279152E-1	+02.952422E+3	0
+05.004207400E+6	+03.295300E+2	-01.280000E+1	+03.790000E+0	+02.261484E-1	+02.953503E+3	0
+05.004207600E+6	+03.295700E+2	-01.260000E+1	+03.830000E+0	+02.226148E-1	+02.954576E+3	0
+05.004207900E+6	+03.296000E+2	-01.230000E+1	+03.860000E+0	+02.173145E-1	+02.955646E+3	0
+05.004208000E+6	+03.296400E+2	-01.220000E+1	+03.900000E+0	+02.155477E-1	+02.956726E+3	0
+05.004208100E+6	+03.296600E+2	-01.210000E+1	+03.920000E+0	+02.137809E-1	+02.957803E+3	0
+05.004208300E+6	+03.296500E+2	-01.190000E+1	+03.910000E+0	+02.102473E-1	+02.958866E+3	0
+05.004208300E+6	+03.296200E+2	-01.190000E+1	+03.880000E+0	+02.102473E-1	+02.959945E+3	0
+05.004208100E+6	+03.296000E+2	-01.210000E+1	+03.860000E+0	+02.137809E-1	+02.961013E+3	0
+05.004207900E+6	+03.295100E+2	-01.230000E+1	+03.770000E+0	+02.173145E-1	+02.962092E+3	0
+05.004207800E+6	+03.293900E+2	-01.240000E+1	+03.650000E+0	+02.190813E-1	+02.963169E+3	0
+05.004207900E+6	+03.293300E+2	-01.230000E+1	+03.590000E+0	+02.173145E-1	+02.964248E+3	0
+05.004208100E+6	+03.293300E+2	-01.210000E+1	+03.590000E+0	+02.137809E-1	+02.965313E+3	0
+05.004208300E+6	+03.293500E+2	-01.190000E+1	+03.610000E+0	+02.102473E-1	+02.966392E+3	0
+05.004208500E+6	+03.293600E+2	-01.170000E+1	+03.620000E+0	+02.067138E-1	+02.967470E+3	0
+05.004208700E+6	+03.293600E+2	-01.150000E+1	+03.620000E+0	+02.031802E-1	+02.968546E+3	0
+05.004208700E+6	+03.293700E+2	-01.150000E+1	+03.630000E+0	+02.031802E-1	+02.969617E+3	0
+05.004208600E+6	+03.293700E+2	-01.160000E+1	+03.630000E+0	+02.049470E-1	+02.970698E+3	0
+05.004208700E+6	+03.293600E+2	-01.150000E+1	+03.620000E+0	+02.031802E-1	+02.971768E+3	0
+05.004208600E+6	+03.293500E+2	-01.160000E+1	+03.610000E+0	+02.049470E-1	+02.972850E+3	0
+05.004208600E+6	+03.293600E+2	-01.160000E+1	+03.620000E+0	+02.049470E-1	+02.973914E+3	0
+05.004208500E+6	+03.293600E+2	-01.170000E+1	+03.620000E+0	+02.067138E-1	+02.974989E+3	0
+05.004208600E+6	+03.293700E+2	-01.160000E+1	+03.630000E+0	+02.049470E-1	+02.976065E+3	0
+05.004208500E+6	+03.293700E+2	-01.170000E+1	+03.630000E+0	+02.067138E-1	+02.977143E+3	0
+05.004208500E+6	+03.293700E+2	-01.170000E+1	+03.630000E+0	+02.067138E-1	+02.978221E+3	0
+05.004208400E+6	+03.293700E+2	-01.180000E+1	+03.630000E+0	+02.084806E-1	+02.979299E+3	0
+05.004208400E+6	+03.293700E+2	-01.180000E+1	+03.630000E+0	+02.084806E-1	+02.980374E+3	0
+05.004208600E+6	+03.293900E+2	-01.160000E+1	+03.650000E+0	+02.049470E-1	+02.981456E+3	0
+05.004208600E+6	+03.294000E+2	-01.160000E+1	+03.660000E+0	+02.049470E-1	+02.982524E+3	0
+05.004208400E+6	+03.294100E+2	-01.180000E+1	+03.670000E+0	+02.084806E-1	+02.983601E+3	0
+05.004208500E+6	+03.294200E+2	-01.170000E+1	+03.680000E+0	+02.067138E-1	+02.984679E+3	0
+05.004208500E+6	+03.295600E+2	-01.170000E+1	+03.820000E+0	+02.067138E-1	+02.985744E+3	0
+05.004208100E+6	+03.295500E+2	-01.210000E+1	+03.810000E+0	+02.137809E-1	+02.986825E+3	0
+05.004207900E+6	+03.295400E+2	-01.230000E+1	+03.800000E+0	+02.173145E-1	+02.987892E+3	0
+05.004207800E+6	+03.295200E+2	-01.240000E+1	+03.780000E+0	+02.190813E-1	+02.988968E+3	0
+05.004207500E+6	+03.294600E+2	-01.270000E+1	+03.720000E+0	+02.243816E-1	+02.990045E+3	0
+05.004207600E+6	+03.294300E+2	-01.260000E+1	+03.690000E+0	+02.226148E-1	+02.991130E+3	0
+05.004207800E+6	+03.294200E+2	-01.240000E+1	+03.680000E+0	+02.190813E-1	+02.992193E+3	0
+05.004208000E+6	+03.294100E+2	-01.220000E+1	+03.670000E+0	+02.155477E-1	+02.993276E+3	0
+05.004208100E+6	+03.294000E+2	-01.210000E+1	+03.660000E+0	+02.137809E-1	+02.994348E+3	0
+05.004208200E+6	+03.293800E+2	-01.200000E+1	+03.640000E+0	+02.120141E-1	+02.995425E+3	0
+05.004208400E+6	+03.293600E+2	-01.180000E+1	+03.620000E+0	+02.084806E-1	+02.996503E+3	0
+05.004208700E+6	+03.293500E+2	-01.150000E+1	+03.610000E+0	+02.031802E-1	+02.997578E+3	0
+05.004208900E+6	+03.293500E+2	-01.130000E+1	+03.610000E+0	+01.996466E-1	+02.998645E+3	0
+05.004209000E+6	+03.293600E+2	-01.120000E+1	+03.620000E+0	+01.978799E-1	+02.999728E+3	0
+05.004209000E+6	+03.293700E+2	-01.120000E+1	+03.630000E+0	+01.978799E-1	+03.000793E+3	0
+05.004209100E+6	+03.293700E+2	-01.110000E+1	+03.630000E+0	+01.961131E-1	+03.001866E+3	0
+05.004209100E+6	+03.293800E+2	-01.110000E+1	+03.640000E+0	+01.961131E-1	+03.002945E+3	0
+05.004209200E+6	+03.293900E+2	-01.100000E+1	+03.650000E+0	+01.943463E-1	+03.004019E+3	0
+05.004209300E+6	+03.293800E+2	-01.090000E+1	+03.640000E+0	+01.925795E-1	+03.005097E+3	0
+05.004209300E+6	+03.293800E+2	-01.090000E+1	+03.640000E+0	+01.925795E-1	+03.006181E+3	0
+05.004209300E+6	+03.293800E+2	-01.090000E+1	+03.640000E+0	+01.925795E-1	+03.007253E+3	0
+05.004209300E+6	+03.293800E+2	-01.090000E+1	+03.640000E+0	+01.925795E-1	+03.008324E+3	0
+05.004209400E+6	+03.294000E+2	-01.080000E+1	+03.660000E+0	+01.908127E-1	+03.009396E+3	0
+05.004209300E+6	+03.294000E+2	-01.090000E+1	+03.660000E+0	+01.925795E-1	+03.010471E+3	0
+05.004209300E+6	+03.294100E+2	-01.090000E+1	+03.670000E+0	+01.925795E-1	+03.011547E+3	0
+05.004209300E+6	+03.294200E+2	-01.090000E+1	+03.680000E+0	+01.925795E-1	+03.012620E+3	0
+05.004209300E+6	+03.294200E+2	-01.090000E+1	+03.680000E+0	+01.925795E-1	+03.013698E+3	0
+05.004209200E+6	+03.294400E+2	-01.100000E+1	+03.700000E+0	+01.943463E-1	+03.014766E+3	0
+05.004209100E+6	+03.294300E+2	-01.110000E+1	+03.690000E+0	+01.961131E-1	+03.015840E+3	0
+05.004209100E+6	+03.294000E+2	-01.110000E+1	+03.660000E+0	+01.961131E-1	+03.016915E+3	0
+05.004209200E+6	+03.293600E+2	-01.100000E+1	+03.620000E+0	+01.943463E-1	+03.017996E+3	0
+05.004209200E+6	+03.293300E+2	-01.100000E+1	+03.590000E+0	+01.943463E-1	+03.019069E+3	0
+05.004209400E+6	+03.293500E+2	-01.080000E+1	+03.610000E+0	+01.908127E-1	+03.020137E+3	0
+05.004209400E+6	+03.293900E+2	-01.080000E+1	+03.650000E+0	+01.908127E-1	+03.021210E+3	0
+05.004209400E+6	+03.294600E+2	-01.080000E+1	+03.720000E+0	+01.908127E-1	+03.022282E+3	0
+05.004209400E+6	+03.295600E+2	-01.080000E+1	+03.820000E+0	+01.908127E-1	+03.023369E+3	0
+05.004209100E+6	+03.295600E+2	-01.110000E+1	+03.820000E+0	+01.961131E-1	+03.024431E+3	0
+05.004208800E+6	+03.294800E+2	-01.140000E+1	+03.740000E+0	+02.014134E-1	+03.025518E+3	0
+05.004208700E+6	+03.294000E+2	-01.150000E+1	+03.660000E+0	+02.031802E-1	+03.026581E+3	0
+05.004208900E+6	+03.293600E+2	-01.130000E+1	+03.620000E+0	+01.996466E-1	+03.027659E+3	0
+05.004209300E+6	+03.293500E+2	-01.090000E+1	+03.610000E+0	+01.925795E-1	+03.028741E+3	0
+05.004209600E+6	+03.293500E+2	-01.060000E+1	+03.610000E+0	+01.872792E-1	+03.029815E+3	0
+05.004209700E+6	+03.293600E+2	-01.050000E+1	+03.620000E+0	+01.855124E-1	+03.030892E+3	0
+05.004209800E+6	+03.293700E+2	-01.040000E+1	+03.630000E+0	+01.837456E-1	+03.031963E+3	0
+05.004210000E+6	+03.293800E+2	-01.020000E+1	+03.640000E+0	+01.802120E-1	+03.033065E+3	0
+05.004210100E+6	+03.293900E+2	-01.010000E+1	+03.650000E+0	+01.784452E-1	+03.034109E+3	0
+05.004210100E+6	+03.294000E+2	-01.010000E+1	+03.660000E+0	+01.784452E-1	+03.035185E+3	0
+05.004210300E+6	+03.294100E+2	-09.900000E+0	+03.670000E+0	+01.749117E-1	+03.036251E+3	0
+05.004210300E+6	+03.294200E+2	-09.900000E+0	+03.680000E+0	+01.749117E-1	+03.037327E+3	0
+05.004210300E+6	+03.294100E+2	-09.900000E+0	+03.670000E+0	+01.749117E-1	+03.038403E+3	0
+05.004210300E+6	+03.294200E+2	-09.900000E+0	+03.680000E+0	+01.749117E-1	+03.039478E+3	0
+05.004210400E+6	+03.294200E+2	-09.800000E+0	+03.680000E+0	+01.731449E-1	+03.040548E+3	0
+05.004210600E+6	+03.294200E+2	-09.600000E+0	+03.680000E+0	+01.696113E-1	+03.041625E+3	0
+05.004210600E+6	+03.294100E+2	-09.600000E+0	+03.670000E+0	+01.696113E-1	+03.042707E+3	0
+05.004210600E+6	+03.294200E+2	-09.600000E+0	+03.680000E+0	+01.696113E-1	+03.043779E+3	0
+05.004210600E+6	+03.294100E+2	-09.600000E+0	+03.670000E+0	+01.696113E-1	+03.044856E+3	0
+05.004210700E+6	+03.295400E+2	-09.500000E+0	+03.800000E+0	+01.678445E-1	+03.045932E+3	0
+05.004210000E+6	+03.294500E+2	-01.020000E+1	+03.710000E+0	+01.802120E-1	+03.046999E+3	0
+05.004209800E+6	+03.293400E+2	-01.040000E+1	+03.600000E+0	+01.837456E-1	+03.048076E+3	0
+05.004210000E+6	+03.293400E+2	-01.020000E+1	+03.600000E+0	+01.802120E-1	+03.049139E+3	0
+05.004210300E+6	+03.293700E+2	-09.900000E+0	+03.630000E+0	+01.749117E-1	+03.050218E+3	0
+05.004210600E+6	+03.294000E+2	-09.600000E+0	+03.660000E+0	+01.696113E-1	+03.051300E+3	0
+05.004211000E+6	+03.294400E+2	-09.200000E+0	+03.700000E+0	+01.625442E-1	+03.052366E+3	0
+05.004211200E+6	+03.294700E+2	-09.000000E+0	+03.730000E+0	+01.590106E-1	+03.053441E+3	0
+05.004211300E+6	+03.295000E+2	-08.900000E+0	+03.760000E+0	+01.572438E-1	+03.054517E+3	0
+05.004211400E+6	+03.295300E+2	-08.800000E+0	+03.790000E+0	+01.554770E-1	+03.055598E+3	0
+05.004211600E+6	+03.295500E+2	-08.600000E+0	+03.810000E+0	+01.519435E-1	+03.056667E+3	0
+05.004211800E+6	+03.295700E+2	-08.400000E+0	+03.830000E+0	+01.484099E-1	+03.057749E+3	0
+05.004211800E+6	+03.295800E+2	-08.400000E+0	+03.840000E+0	+01.484099E-1	+03.058833E+3	0
+05.004211700E+6	+03.295900E+2	-08.500000E+0	+03.850000E+0	+01.501767E-1	+03.059899E+3	0
+05.004211800E+6	+03.296000E+2	-08.400000E+0	+03.860000E+0	+01.484099E-1	+03.060978E+3	0
+05.004211700E+6	+03.295900E+2	-08.500000E+0	+03.850000E+0	+01.501767E-1	+03.062057E+3	0
+05.004211700E+6	+03.296000E+2	-08.500000E+0	+03.860000E+0	+01.501767E-1	+03.063122E+3	0
+05.004211700E+6	+03.296100E+2	-08.500000E+0	+03.870000E+0	+01.501767E-1	+03.064192E+3	0
+05.004211500E+6	+03.296200E+2	-08.700000E+0	+03.880000E+0	+01.537102E-1	+03.065268E+3	0
+05.004211400E+6	+03.295900E+2	-08.800000E+0	+03.850000E+0	+01.554770E-1	+03.066347E+3	0
+05.004211300E+6	+03.295500E+2	-08.900000E+0	+03.810000E+0	+01.572438E-1	+03.067425E+3	0
+05.004211200E+6	+03.295000E+2	-09.000000E+0	+03.760000E+0	+01.590106E-1	+03.068491E+3	0
+05.004211300E+6	+03.295200E+2	-08.900000E+0	+03.780000E+0	+01.572438E-1	+03.069574E+3	0
+05.004211900E+6	+03.295800E+2	-08.300000E+0	+03.840000E+0	+01.466431E-1	+03.070638E+3	0
+05.004212100E+6	+03.296600E+2	-08.100000E+0	+03.920000E+0	+01.431095E-1	+03.071711E+3	0
+05.004212200E+6	+03.297100E+2	-08.000000E+0	+03.970000E+0	+01.413428E-1	+03.072789E+3	0
+05.004212200E+6	+03.297100E+2	-08.000000E+0	+03.970000E+0	+01.413428E-1	+03.073866E+3	0
+05.004212300E+6	+03.297100E+2	-07.900000E+0	+03.970000E+0	+01.395760E-1	+03.074940E+3	0
+05.004212100E+6	+03.297300E+2	-08.100000E+0	+03.990000E+0	+01.431095E-1	+03.076015E+3	0
+05.004212200E+6	+03.297100E+2	-08.000000E+0	+03.970000E+0	+01.413428E-1	+03.077081E+3	0
+05.004212100E+6	+03.297000E+2	-08.100000E+0	+03.960000E+0	+01.431095E-1	+03.078159E+3	0
+05.004212200E+6	+03.298000E+2	-08.000000E+0	+04.060000E+0	+01.413428E-1	+03.079225E+3	0
+05.004212100E+6	+03.298900E+2	-08.100000E+0	+04.150000E+0	+01.431095E-1	+03.080302E+3	0
+05.004211500E+6	+03.297700E+2	-08.700000E+0	+04.030000E+0	+01.537102E-1	+03.081390E+3	0
+05.004211100E+6	+03.296800E+2	-09.100000E+0	+03.940000E+0	+01.607774E-1	+03.082456E+3	0
+05.004211000E+6	+03.296700E+2	-09.200000E+0	+03.930000E+0	+01.625442E-1	+03.083530E+3	0
+05.004210900E+6	+03.296100E+2	-09.300000E+0	+03.870000E+0	+01.643110E-1	+03.084606E+3	0
+05.004211000E+6	+03.295800E+2	-09.200000E+0	+03.840000E+0	+01.625442E-1	+03.085683E+3	0
+05.004211300E+6	+03.296000E+2	-08.900000E+0	+03.860000E+0	+01.572438E-1	+03.086767E+3	0
+05.004211600E+6	+03.296200E+2	-08.600000E+0	+03.880000E+0	+01.519435E-1	+03.087834E+3	0
+05.004211900E+6	+03.296500E+2	-08.300000E+0	+03.910000E+0	+01.466431E-1	+03.088917E+3	0
+05.004212200E+6	+03.297200E+2	-08.000000E+0	+03.980000E+0	+01.413428E-1	+03.089986E+3	0
+05.004212400E+6	+03.297800E+2	-07.800000E+0	+04.040000E+0	+01.378092E-1	+03.091066E+3	0
+05.004212600E+6	+03.297800E+2	-07.600000E+0	+04.040000E+0	+01.342756E-1	+03.092145E+3	0
+05.004212600E+6	+03.297900E+2	-07.600000E+0	+04.050000E+0	+01.342756E-1	+03.093217E+3	0
+05.004212800E+6	+03.298900E+2	-07.400000E+0	+04.150000E+0	+01.307420E-1	+03.094296E+3	0
+05.004212400E+6	+03.298400E+2	-07.800000E+0	+04.100000E+0	+01.378092E-1	+03.095364E+3	0
+05.004212000E+6	+03.297100E+2	-08.200000E+0	+03.970000E+0	+01.448763E-1	+03.096440E+3	0
+05.004212000E+6	+03.297000E+2	-08.200000E+0	+03.960000E+0	+01.448763E-1	+03.097518E+3	0
+05.004212000E+6	+03.297000E+2	-08.200000E+0	+03.960000E+0	+01.448763E-1	+03.098582E+3	0
+05.004212000E+6	+03.297100E+2	-08.200000E+0	+03.970000E+0	+01.448763E-1	+03.099662E+3	0
+05.004212200E+6	+03.297300E+2	-08.000000E+0	+03.990000E+0	+01.413428E-1	+03.100743E+3	0
+05.004212200E+6	+03.297500E+2	-08.000000E+0	+04.010000E+0	+01.413428E-1	+03.101808E+3	0
+05.004212300E+6	+03.297800E+2	-07.900000E+0	+04.040000E+0	+01.395760E-1	+03.102887E+3	0
+05.004212300E+6	+03.298000E+2	-07.900000E+0	+04.060000E+0	+01.395760E-1	+03.103961E+3	0
