;Frequency;Resistance;Delta F;Delta R;Delta Mass;Time (s);Tag
0;5004803.5;61.928;0.0;0.0;0.0;0.57;5
1;5004841.3;59.368;37.8;-2.56;-0.6678445;45.629;0
2;5004841.3;59.485;37.8;-2.443;-0.6678445;46.708;0
3;5004840.8;59.787;37.3;-2.141;-0.6590106;47.792;0
4;5004840.9;59.709;37.4;-2.219;-0.6607774;48.854;0
5;5004841.6;59.335;38.1;-2.593;-0.6731449;49.94;0
6;5004842.5;59.179;39.0;-2.749;-0.6890459;51.01;0
7;5004842.7;59.179;39.2;-2.749;-0.6925795;52.087;0
8;5004842.4;59.17;38.9;-2.758;-0.6872792;53.163;0
9;5004842.9;59.088;39.4;-2.84;-0.6961131;54.237;0
10;5004843.8;59.007;40.3;-2.921;-0.7120141;55.305;0
11;5004844.7;59.0;41.2;-2.928;-0.7279152;56.384;0
12;5004843.8;58.999;40.3;-2.929;-0.7120141;57.463;0
13;5004843.8;58.992;40.3;-2.936;-0.7120141;58.533;0
14;5004843.3;58.993;39.8;-2.935;-0.7031802;59.607;0
15;5004843.3;58.989;39.8;-2.939;-0.7031802;60.681;0
16;5004843.1;58.985;39.6;-2.943;-0.6996466;61.757;0
17;5004842.9;58.994;39.4;-2.934;-0.6961131;62.819;0
18;5004842.8;58.998;39.3;-2.93;-0.6943463;63.893;0
19;5004842.9;58.999;39.4;-2.929;-0.6961131;64.968;0
20;5004842.8;59.014;39.3;-2.914;-0.6943463;66.049;0
21;5004842.6;59.043;39.1;-2.885;-0.6908127;67.112;0
22;5004842.4;59.04;38.9;-2.888;-0.6872792;68.192;0
23;5004843.0;58.982;39.5;-2.946;-0.6978799;69.267;0
24;5004843.6;58.983;40.1;-2.945;-0.7084806;70.333;0
25;5004842.9;59.017;39.4;-2.911;-0.6961131;71.411;0
26;5004843.1;59.021;39.6;-2.907;-0.6996466;72.479;0
27;5004843.7;58.977;40.2;-2.951;-0.7102473;73.558;0
28;5004843.7;58.962;40.2;-2.966;-0.7102473;74.634;0
29;5004843.9;58.952;40.4;-2.976;-0.7137809;75.704;0
30;5004843.7;58.957;40.2;-2.971;-0.7102473;76.782;0
31;5004843.7;58.949;40.2;-2.979;-0.7102473;77.859;0
32;5004843.9;58.944;40.4;-2.984;-0.7137809;78.923;0
33;5004843.8;58.951;40.3;-2.977;-0.7120141;80.007;0
34;5004843.5;58.966;40.0;-2.962;-0.7067138;81.07;0
35;5004843.3;58.978;39.8;-2.95;-0.7031802;82.154;0
36;5004843.3;58.979;39.8;-2.949;-0.7031802;83.223;0
37;5004843.3;58.995;39.8;-2.933;-0.7031802;84.296;0
38;5004843.1;59.027;39.6;-2.901;-0.6996466;85.38;0
39;5004843.0;59.037;39.5;-2.891;-0.6978799;86.455;0
40;5004843.6;58.995;40.1;-2.933;-0.7084806;87.524;0
41;5004843.9;58.963;40.4;-2.965;-0.7137809;88.598;0
42;5004843.9;58.949;40.4;-2.979;-0.7137809;89.664;0
43;5004843.9;58.939;40.4;-2.989;-0.7137809;90.738;0
44;5004843.6;58.949;40.1;-2.979;-0.7084806;91.825;0
45;5004843.3;58.982;39.8;-2.946;-0.7031802;92.902;0
46;5004843.2;58.98;39.7;-2.948;-0.7014134;93.978;0
47;5004843.6;58.952;40.1;-2.976;-0.7084806;95.05;0
48;5004843.9;58.94;40.4;-2.988;-0.7137809;96.127;0
49;5004843.6;58.962;40.1;-2.966;-0.7084806;97.204;0
50;5004843.3;59.018;39.8;-2.91;-0.7031802;98.271;0
51;5004842.9;59.036;39.4;-2.892;-0.6961131;99.349;0
52;5004843.1;58.988;39.6;-2.94;-0.6996466;100.418;0
53;5004844.1;58.939;40.6;-2.989;-0.7173145;101.497;0
54;5004844.3;58.91;40.8;-3.018;-0.7208481;102.568;0
55;5004844.1;58.911;40.6;-3.017;-0.7173145;103.636;0
56;5004843.8;58.924;40.3;-3.004;-0.7120141;104.715;0
57;5004843.6;58.932;40.1;-2.996;-0.7084806;105.798;0
58;5004843.6;58.939;40.1;-2.989;-0.7084806;106.87;0
59;5004843.6;58.939;40.1;-2.989;-0.7084806;107.937;0
60;5004843.8;58.928;40.3;-3.0;-0.7120141;109.007;0
61;5004843.8;58.929;40.3;-2.999;-0.7120141;110.092;0
62;5004843.6;59.006;40.1;-2.922;-0.7084806;111.166;0
63;5004842.8;59.458;39.3;-2.47;-0.6943463;112.241;0
64;5004842.0;60.157;38.5;-1.771;-0.680212;113.318;0
65;5004841.4;60.528;37.9;-1.4;-0.6696113;114.38;0
66;5004841.6;60.218;38.1;-1.71;-0.6731449;115.461;0
67;5004842.1;59.761;38.6;-2.167;-0.6819788;116.539;0
68;5004842.6;59.448;39.1;-2.48;-0.6908127;117.608;0
69;5004843.0;59.268;39.5;-2.66;-0.6978799;118.679;0
70;5004843.1;59.183;39.6;-2.745;-0.6996466;119.758;0
71;5004843.1;59.144;39.6;-2.784;-0.6996466;120.831;0
72;5004843.0;59.201;39.5;-2.727;-0.6978799;121.905;0
73;5004842.4;59.56;38.9;-2.368;-0.6872792;122.98;0
74;5004842.0;59.953;38.5;-1.975;-0.680212;124.067;0
75;5004841.8;60.228;38.3;-1.7;-0.6766784;125.138;0
76;5004841.7;60.311;38.2;-1.617;-0.6749117;126.218;0
77;5004841.8;60.115;38.3;-1.813;-0.6766784;127.291;0
78;5004842.0;59.804;38.5;-2.124;-0.680212;128.362;0
79;5004842.3;59.636;38.8;-2.292;-0.6855124;129.442;0
80;5004842.3;59.633;38.8;-2.295;-0.6855124;130.505;0
81;5004841.8;59.996;38.3;-1.932;-0.6766784;131.588;0
82;5004841.6;60.358;38.1;-1.57;-0.6731449;132.657;0
83;5004841.5;60.387;38.0;-1.541;-0.6713781;133.729;0
84;5004841.5;60.438;38.0;-1.49;-0.6713781;134.819;0
85;5004841.2;60.845;37.7;-1.083;-0.6660777;135.896;0
86;5004841.0;61.177;37.5;-0.751;-0.6625442;136.974;0
87;5004840.9;61.401;37.4;-0.527;-0.6607774;138.042;0
88;5004840.6;61.551;37.1;-0.377;-0.655477;139.115;0
89;5004840.5;61.517;37.0;-0.411;-0.6537102;140.189;0
90;5004840.4;61.145;36.9;-0.783;-0.6519435;141.253;0
91;5004840.5;60.724;37.0;-1.204;-0.6537102;142.339;0
92;5004840.7;60.419;37.2;-1.509;-0.6572438;143.405;0
93;5004840.9;60.187;37.4;-1.741;-0.6607774;144.484;0
94;5004840.8;60.225;37.3;-1.703;-0.6590106;145.565;0
95;5004840.8;60.336;37.3;-1.592;-0.6590106;146.629;0
96;5004840.9;60.348;37.4;-1.58;-0.6607774;147.701;0
97;5004841.0;60.355;37.5;-1.573;-0.6625442;148.777;0
98;5004841.0;60.36;37.5;-1.568;-0.6625442;149.852;0
99;5004841.0;60.335;37.5;-1.593;-0.6625442;150.939;0
100;5004841.0;60.383;37.5;-1.545;-0.6625442;152.013;0
101;5004840.6;60.622;37.1;-1.306;-0.655477;153.087;0
102;5004840.6;60.772;37.1;-1.156;-0.655477;154.149;0
103;5004840.6;60.883;37.1;-1.045;-0.655477;155.226;0
104;5004840.6;60.947;37.1;-0.981;-0.655477;156.313;0
105;5004840.4;61.206;36.9;-0.722;-0.6519435;157.387;0
106;5004840.2;61.248;36.7;-0.68;-0.6484099;158.46;0
107;5004840.0;61.198;36.5;-0.73;-0.6448763;159.535;0
108;5004840.0;61.297;36.5;-0.631;-0.6448763;160.61;0
109;5004839.9;61.303;36.4;-0.625;-0.6431095;161.675;0
110;5004839.9;61.262;36.4;-0.666;-0.6431095;162.753;0
111;5004839.8;61.218;36.3;-0.71;-0.6413428;163.828;0
112;5004839.8;61.202;36.3;-0.726;-0.6413428;164.899;0
113;5004839.8;61.213;36.3;-0.715;-0.6413428;165.978;0
114;5004839.6;61.325;36.1;-0.603;-0.6378092;167.052;0
115;5004839.5;61.51;36.0;-0.418;-0.6360424;168.126;0
116;5004839.2;61.791;35.7;-0.137;-0.630742;169.201;0
117;5004839.2;61.87;35.7;-0.058;-0.630742;170.277;0
118;5004839.0;61.934;35.5;0.006;-0.6272085;171.349;0
119;5004839.0;61.928;35.5;0.0;-0.6272085;172.423;0
120;5004838.9;61.945;35.4;0.017;-0.6254417;173.503;0
121;5004838.7;61.861;35.2;-0.067;-0.6219081;174.579;0
122;5004838.6;61.819;35.1;-0.109;-0.6201413;175.649;0
123;5004838.5;61.837;35.0;-0.091;-0.6183746;176.733;0
124;5004838.5;61.858;35.0;-0.07;-0.6183746;177.805;0
125;5004838.5;61.895;35.0;-0.033;-0.6183746;178.881;0
126;5004838.4;61.946;34.9;0.018;-0.6166078;179.959;0
127;5004838.4;62.047;34.9;0.119;-0.6166078;181.031;0
128;5004838.2;62.063;34.7;0.135;-0.6130742;182.104;0
129;5004838.3;61.977;34.8;0.049;-0.614841;183.168;0
130;5004838.2;62.027;34.7;0.099;-0.6130742;184.245;0
131;5004838.1;62.107;34.6;0.179;-0.6113074;185.32;0
132;5004838.0;62.124;34.5;0.196;-0.6095406;186.399;0
133;5004838.0;62.346;34.5;0.418;-0.6095406;187.477;0
134;5004837.6;62.689;34.1;0.761;-0.6024735;188.541;0
135;5004837.4;62.892;33.9;0.964;-0.5989399;189.622;0
136;5004837.3;63.042;33.8;1.114;-0.5971731;190.698;0
137;5004837.1;63.202;33.6;1.274;-0.5936396;191.764;0
138;5004836.9;63.41;33.4;1.482;-0.590106;192.838;0
139;5004836.6;63.585;33.1;1.657;-0.5848057;193.915;0
140;5004836.4;63.526;32.9;1.598;-0.5812721;194.996;0
141;5004836.1;63.386;32.6;1.458;-0.5759717;196.058;0
142;5004835.9;63.384;32.4;1.456;-0.5724382;197.181;0
143;5004835.9;63.755;32.4;1.827;-0.5724382;198.208;0
144;5004835.9;64.003;32.4;2.075;-0.5724382;199.292;0
145;5004835.6;64.036;32.1;2.108;-0.5671378;200.365;0
146;5004835.5;64.129;32.0;2.201;-0.565371;201.431;0
147;5004835.4;64.1;31.9;2.172;-0.5636042;202.506;0
148;5004835.0;63.985;31.5;2.057;-0.5565371;203.584;0
149;5004834.9;64.003;31.4;2.075;-0.5547703;204.662;0
150;5004834.9;64.17;31.4;2.242;-0.5547703;205.73;0
151;5004834.9;64.265;31.4;2.337;-0.5547703;206.805;0
152;5004834.6;64.578;31.1;2.65;-0.54947;207.878;0
153;5004834.5;64.925;31.0;2.997;-0.5477032;208.952;0
154;5004834.3;65.261;30.8;3.333;-0.5441696;210.025;0
155;5004834.0;65.472;30.5;3.544;-0.5388693;211.111;0
156;5004833.6;65.644;30.1;3.716;-0.5318021;212.181;0
157;5004833.3;65.837;29.8;3.909;-0.5265018;213.258;0
158;5004833.0;66.006;29.5;4.078;-0.5212014;214.334;0
159;5004832.8;66.16;29.3;4.232;-0.5176678;215.41;0
160;5004832.5;66.343;29.0;4.415;-0.5123675;216.485;0
161;5004832.2;66.5;28.7;4.572;-0.5070671;217.556;0
162;5004831.7;66.659;28.2;4.731;-0.4982332;218.629;0
163;5004831.5;66.871;28.0;4.943;-0.4946996;219.704;0
164;5004831.1;67.072;27.6;5.144;-0.4876325;220.778;0
165;5004830.6;67.116;27.1;5.188;-0.4787986;221.851;0
166;5004830.1;67.155;26.6;5.227;-0.4699647;222.925;0
167;5004830.0;67.217;26.5;5.289;-0.4681979;224.004;0
168;5004829.8;67.26;26.3;5.332;-0.4646643;225.073;0
169;5004829.8;67.39;26.3;5.462;-0.4646643;226.15;0
170;5004830.0;67.638;26.5;5.71;-0.4681979;227.225;0
171;5004829.9;67.888;26.4;5.96;-0.4664311;228.296;0
172;5004829.6;68.058;26.1;6.13;-0.4611307;229.371;0
173;5004829.2;68.194;25.7;6.266;-0.4540636;230.466;0
174;5004828.9;68.343;25.4;6.415;-0.4487633;231.528;0
175;5004828.4;68.514;24.9;6.586;-0.4399293;232.606;0
176;5004828.1;68.632;24.6;6.704;-0.434629;233.692;0
177;5004827.7;68.731;24.2;6.803;-0.4275618;234.755;0
178;5004827.6;68.893;24.1;6.965;-0.4257951;235.837;0
179;5004827.6;69.114;24.1;7.186;-0.4257951;236.906;0
180;5004827.3;69.336;23.8;7.408;-0.4204947;237.984;0
181;5004827.1;69.554;23.6;7.626;-0.4169611;239.065;0
182;5004826.8;69.757;23.3;7.829;-0.4116608;240.14;0
183;5004826.4;69.96;22.9;8.032;-0.4045936;241.21;0
184;5004826.1;70.153;22.6;8.225;-0.3992933;242.281;0
185;5004825.8;70.304;22.3;8.376;-0.3939929;243.365;0
186;5004825.2;70.411;21.7;8.483;-0.3833922;244.437;0
187;5004824.7;70.491;21.2;8.563;-0.3745583;245.51;0
188;5004824.2;70.587;20.7;8.659;-0.3657244;246.584;0
189;5004824.0;70.697;20.5;8.769;-0.3621908;247.654;0
190;5004823.8;70.817;20.3;8.889;-0.3586572;248.732;0
191;5004823.8;70.982;20.3;9.054;-0.3586572;249.805;0
192;5004823.6;71.171;20.1;9.243;-0.3551237;250.893;0
193;5004823.4;71.35;19.9;9.422;-0.3515901;251.957;0
194;5004823.0;71.498;19.5;9.57;-0.344523;253.036;0
195;5004822.6;71.635;19.1;9.707;-0.3374558;254.113;0
196;5004822.3;71.776;18.8;9.848;-0.3321555;255.177;0
197;5004822.1;71.931;18.6;10.003;-0.3286219;256.255;0
198;5004821.9;72.129;18.4;10.201;-0.3250883;257.344;0
199;5004821.8;72.321;18.3;10.393;-0.3233216;258.403;0
200;5004821.4;72.481;17.9;10.553;-0.3162544;259.481;0
201;5004821.0;72.631;17.5;10.703;-0.3091873;260.553;0
202;5004820.0;72.711;16.5;10.783;-0.2915194;261.634;0
203;5004819.4;72.751;15.9;10.823;-0.2809187;262.711;0
204;5004819.0;72.785;15.5;10.857;-0.2738516;263.775;0
205;5004818.9;72.815;15.4;10.887;-0.2720848;264.853;0
206;5004818.3;72.785;14.8;10.857;-0.2614841;265.931;0
207;5004817.7;72.714;14.2;10.786;-0.2508834;267.001;0
208;5004817.3;72.611;13.8;10.683;-0.2438163;268.078;0
209;5004816.9;72.424;13.4;10.496;-0.2367491;269.142;0
210;5004816.4;72.221;12.9;10.293;-0.2279152;270.22;0
211;5004816.3;72.087;12.8;10.159;-0.2261484;271.299;0
212;5004816.6;72.052;13.1;10.124;-0.2314488;272.378;0
213;5004817.3;72.11;13.8;10.182;-0.2438163;273.454;0
214;5004818.1;72.166;14.6;10.238;-0.2579505;274.526;0
215;5004818.7;72.198;15.2;10.27;-0.2685512;275.595;0
216;5004819.0;72.186;15.5;10.258;-0.2738516;276.673;0
217;5004818.8;72.132;15.3;10.204;-0.270318;277.748;0
218;5004818.6;72.103;15.1;10.175;-0.2667845;278.811;0
219;5004818.9;72.147;15.4;10.219;-0.2720848;279.889;0
220;5004819.1;72.144;15.6;10.216;-0.2756184;280.961;0
221;5004819.1;72.121;15.6;10.193;-0.2756184;282.038;0
222;5004818.8;72.075;15.3;10.147;-0.270318;283.115;0
223;5004818.7;72.035;15.2;10.107;-0.2685512;284.193;0
224;5004818.8;72.047;15.3;10.119;-0.270318;285.267;0
225;5004818.9;72.081;15.4;10.153;-0.2720848;286.341;0
226;5004819.1;72.114;15.6;10.186;-0.2756184;287.415;0
227;5004819.3;72.163;15.8;10.235;-0.2791519;288.479;0
228;5004819.4;72.267;15.9;10.339;-0.2809187;289.562;0
229;5004819.8;72.393;16.3;10.465;-0.2879859;290.624;0
230;5004820.0;72.502;16.5;10.574;-0.2915194;291.698;0
231;5004819.9;72.617;16.4;10.689;-0.2897527;292.772;0
232;5004819.8;72.744;16.3;10.816;-0.2879859;293.848;0
233;5004819.9;72.895;16.4;10.967;-0.2897527;294.925;0
234;5004819.9;73.05;16.4;11.122;-0.2897527;295.999;0
235;5004819.7;73.208;16.2;11.28;-0.2862191;297.076;0
236;5004819.4;73.36;15.9;11.432;-0.2809187;298.142;0
237;5004819.1;73.507;15.6;11.579;-0.2756184;299.216;0
238;5004818.6;73.661;15.1;11.733;-0.2667845;300.292;0
239;5004818.5;73.826;15.0;11.898;-0.2650177;301.376;0
240;5004818.1;73.975;14.6;12.047;-0.2579505;302.446;0
241;5004817.8;74.118;14.3;12.19;-0.2526502;303.517;0
242;5004817.5;74.258;14.0;12.33;-0.2473498;304.598;0
243;5004816.9;74.391;13.4;12.463;-0.2367491;305.663;0
244;5004816.6;74.53;13.1;12.602;-0.2314488;306.743;0
245;5004816.3;74.663;12.8;12.735;-0.2261484;307.823;0
246;5004816.0;74.801;12.5;12.873;-0.2208481;308.899;0
247;5004815.9;74.95;12.4;13.022;-0.2190813;309.964;0
248;5004815.6;75.091;12.1;13.163;-0.2137809;311.042;0
249;5004815.3;75.226;11.8;13.298;-0.2084806;312.117;0
250;5004815.0;75.362;11.5;13.434;-0.2031802;313.187;0
251;5004814.6;75.478;11.1;13.55;-0.1961131;314.26;0
252;5004814.3;75.599;10.8;13.671;-0.1908127;315.334;0
253;5004814.1;75.744;10.6;13.816;-0.1872792;316.424;0
254;5004814.0;75.899;10.5;13.971;-0.1855124;317.5;0
255;5004813.9;76.057;10.4;14.129;-0.1837456;318.573;0
256;5004813.8;76.208;10.3;14.28;-0.1819788;319.654;0
257;5004813.2;76.388;9.7;14.46;-0.1713781;320.725;0
258;5004813.0;76.568;9.5;14.64;-0.1678445;321.8;0
259;5004812.8;76.735;9.3;14.807;-0.164311;322.874;0
260;5004812.3;76.89;8.8;14.962;-0.155477;323.942;0
261;5004811.8;77.013;8.3;15.085;-0.1466431;325.031;0
262;5004811.3;77.132;7.8;15.204;-0.1378092;326.105;0
263;5004811.2;77.26;7.7;15.332;-0.1360424;327.168;0
264;5004811.1;77.418;7.6;15.49;-0.1342756;328.245;0
265;5004811.0;77.57;7.5;15.642;-0.1325088;329.321;0
266;5004810.8;77.713;7.3;15.785;-0.1289753;330.395;0
267;5004810.4;77.858;6.9;15.93;-0.1219081;331.467;0
268;5004810.1;77.983;6.6;16.055;-0.1166078;332.538;0
269;5004809.6;78.114;6.1;16.186;-0.1077739;333.618;0
270;5004809.0;78.241;5.5;16.313;-0.09717314;334.692;0
271;5004808.4;78.367;4.9;16.439;-0.08657244;335.773;0
272;5004808.3;78.505;4.8;16.577;-0.08480565;336.844;0
273;5004808.4;78.652;4.9;16.724;-0.08657244;337.912;0
274;5004808.1;78.807;4.6;16.879;-0.08127208;338.995;0
275;5004807.9;78.96;4.4;17.032;-0.07773852;340.075;0
276;5004807.4;79.111;3.9;17.183;-0.06890459;341.148;0
277;5004807.3;79.281;3.8;17.353;-0.06713781;342.211;0
278;5004807.3;79.442;3.8;17.514;-0.06713781;343.292;0
279;5004807.1;79.615;3.6;17.687;-0.06360424;344.367;0
280;5004807.1;79.798;3.6;17.87;-0.06360424;345.437;0
281;5004806.9;79.969;3.4;18.041;-0.06007067;346.52;0
282;5004806.6;80.173;3.1;18.245;-0.05477032;347.593;0
283;5004806.3;80.386;2.8;18.458;-0.04946996;348.663;0
284;5004805.7;80.576;2.2;18.648;-0.03886926;349.738;0
285;5004805.5;80.753;2.0;18.825;-0.03533569;350.811;0
286;5004805.4;80.936;1.9;19.008;-0.0335689;351.892;0
287;5004805.6;81.13;2.1;19.202;-0.03710247;352.964;0
288;5004806.0;81.305;2.5;19.377;-0.04416961;354.032;0
289;5004806.2;81.499;2.7;19.571;-0.04770318;355.11;0
290;5004806.2;81.688;2.7;19.76;-0.04770318;356.193;0
291;5004806.3;81.88;2.8;19.952;-0.04946996;357.262;0
292;5004806.3;82.072;2.8;20.144;-0.04946996;358.337;0
293;5004806.4;82.246;2.9;20.318;-0.05123675;359.418;0
294;5004806.6;82.422;3.1;20.494;-0.05477032;360.492;0
295;5004806.6;82.58;3.1;20.652;-0.05477032;361.569;0
296;5004806.6;82.722;3.1;20.794;-0.05477032;362.645;0
297;5004806.6;82.835;3.1;20.907;-0.05477032;363.705;0
298;5004806.8;82.938;3.3;21.01;-0.05830389;364.784;0
299;5004806.9;83.022;3.4;21.094;-0.06007067;365.856;0
300;5004807.0;83.078;3.5;21.15;-0.06183746;366.933;0
301;5004807.1;83.109;3.6;21.181;-0.06360424;368.003;0
302;5004807.1;83.108;3.6;21.18;-0.06360424;369.078;0
303;5004807.2;83.121;3.7;21.193;-0.06537102;370.152;0
304;5004807.3;83.118;3.8;21.19;-0.06713781;371.228;0
305;5004807.3;83.1;3.8;21.172;-0.06713781;372.302;0
306;5004807.5;83.081;4.0;21.153;-0.07067138;373.381;0
307;5004807.5;83.05;4.0;21.122;-0.07067138;374.456;0
308;5004807.6;83.016;4.1;21.088;-0.07243816;375.531;0
309;5004807.6;82.97;4.1;21.042;-0.07243816;376.602;0
310;5004807.6;82.938;4.1;21.01;-0.07243816;377.691;0
311;5004807.4;82.92;3.9;20.992;-0.06890459;378.762;0
312;5004807.4;82.914;3.9;20.986;-0.06890459;379.848;0
313;5004807.1;82.905;3.6;20.977;-0.06360424;380.914;0
314;5004806.9;82.876;3.4;20.948;-0.06007067;381.986;0
315;5004806.0;82.777;2.5;20.849;-0.04416961;383.059;0
316;5004805.0;82.635;1.5;20.707;-0.02650177;384.133;0
317;5004804.6;82.506;1.1;20.578;-0.01943463;385.211;0
318;5004804.0;82.362;0.5;20.434;-0.008833922;386.287;0
319;5004803.5;82.23;0.0;20.302;0.0;387.369;0
320;5004803.4;82.142;-0.1;20.214;0.001766784;388.442;0
321;5004803.7;82.073;0.2;20.145;-0.003533569;389.521;0
322;5004804.1;82.022;0.6;20.094;-0.01060071;390.596;0
323;5004804.4;81.981;0.9;20.053;-0.01590106;391.672;0
324;5004804.8;81.96;1.3;20.032;-0.0229682;392.747;0
325;5004805.4;81.941;1.9;20.013;-0.0335689;393.817;0
326;5004805.7;81.928;2.2;20.0;-0.03886926;394.89;0
327;5004805.9;81.925;2.4;19.997;-0.04240283;395.968;0
328;5004806.1;81.925;2.6;19.997;-0.0459364;397.04;0
329;5004806.2;81.935;2.7;20.007;-0.04770318;398.108;0
330;5004806.2;81.955;2.7;20.027;-0.04770318;399.181;0
331;5004806.3;81.974;2.8;20.046;-0.04946996;400.26;0
332;5004806.2;81.996;2.7;20.068;-0.04770318;401.328;0
333;5004806.1;82.031;2.6;20.103;-0.0459364;402.403;0
334;5004805.9;82.071;2.4;20.143;-0.04240283;403.489;0
335;5004805.8;82.115;2.3;20.187;-0.04063604;404.553;0
336;5004805.4;82.159;1.9;20.231;-0.0335689;405.633;0
337;5004805.0;82.212;1.5;20.284;-0.02650177;406.702;0
338;5004804.9;82.268;1.4;20.34;-0.02473498;407.775;0
339;5004804.8;82.336;1.3;20.408;-0.0229682;408.863;0
340;5004804.8;82.408;1.3;20.48;-0.0229682;409.941;0
341;5004804.6;82.487;1.1;20.559;-0.01943463;411.014;0
342;5004804.5;82.572;1.0;20.644;-0.01766784;412.081;0
343;5004804.4;82.664;0.9;20.736;-0.01590106;413.168;0
344;5004804.3;82.736;0.8;20.808;-0.01413428;414.234;0
345;5004804.0;82.807;0.5;20.879;-0.008833922;415.312;0
346;5004803.7;82.885;0.2;20.957;-0.003533569;416.387;0
347;5004803.4;82.964;-0.1;21.036;0.001766784;417.464;0
348;5004803.1;83.036;-0.4;21.108;0.007067138;418.54;0
349;5004802.9;83.105;-0.6;21.177;0.01060071;419.614;0
350;5004802.6;83.178;-0.9;21.25;0.01590106;420.678;0
351;5004802.3;83.264;-1.2;21.336;0.02120141;421.753;0
352;5004802.1;83.344;-1.4;21.416;0.02473498;422.829;0
353;5004802.0;83.428;-1.5;21.5;0.02650177;423.905;0
354;5004801.9;83.516;-1.6;21.588;0.02826855;424.982;0
355;5004801.8;83.607;-1.7;21.679;0.03003534;426.055;0
356;5004801.6;83.69;-1.9;21.762;0.0335689;427.131;0
357;5004801.4;83.758;-2.1;21.83;0.03710247;428.205;0
358;5004801.0;83.798;-2.5;21.87;0.04416961;429.28;0
359;5004800.3;83.826;-3.2;21.898;0.0565371;430.356;0
360;5004799.8;83.855;-3.7;21.927;0.06537102;431.436;0
361;5004799.5;83.895;-4.0;21.967;0.07067138;432.506;0
362;5004799.8;83.935;-3.7;22.007;0.06537102;433.581;0
363;5004800.0;83.98;-3.5;22.052;0.06183746;434.658;0
364;5004800.1;84.03;-3.4;22.102;0.06007067;435.727;0
365;5004800.2;84.091;-3.3;22.163;0.05830389;436.803;0
366;5004800.1;84.152;-3.4;22.224;0.06007067;437.884;0
367;5004800.0;84.215;-3.5;22.287;0.06183746;438.95;0
368;5004799.7;84.278;-3.8;22.35;0.06713781;440.026;0
369;5004799.4;84.342;-4.1;22.414;0.07243816;441.11;0
370;5004799.4;84.41;-4.1;22.482;0.07243816;442.175;0
371;5004799.3;84.466;-4.2;22.538;0.07420495;443.259;0
372;5004799.1;84.527;-4.4;22.599;0.07773852;444.332;0
373;5004799.0;84.601;-4.5;22.673;0.0795053;445.397;0
374;5004798.9;84.671;-4.6;22.743;0.08127208;446.47;0
375;5004798.9;84.736;-4.6;22.808;0.08127208;447.549;0
376;5004798.7;84.795;-4.8;22.867;0.08480565;448.626;0
377;5004798.4;84.858;-5.1;22.93;0.09010601;449.698;0
378;5004798.1;84.923;-5.4;22.995;0.09540636;450.775;0
379;5004797.9;84.978;-5.6;23.05;0.09893993;451.844;0
380;5004797.8;85.04;-5.7;23.112;0.1007067;452.914;0
381;5004797.6;85.097;-5.9;23.169;0.1042403;453.994;0
382;5004797.3;85.157;-6.2;23.229;0.1095406;455.072;0
383;5004797.1;85.228;-6.4;23.3;0.1130742;456.138;0
384;5004797.0;85.301;-6.5;23.373;0.114841;457.211;0
385;5004796.9;85.388;-6.6;23.46;0.1166078;458.288;0
386;5004796.8;85.46;-6.7;23.532;0.1183746;459.363;0
387;5004796.8;85.542;-6.7;23.614;0.1183746;460.448;0
388;5004796.6;85.622;-6.9;23.694;0.1219081;461.512;0
389;5004796.3;85.698;-7.2;23.77;0.1272085;462.59;0
390;5004796.2;85.757;-7.3;23.829;0.1289753;463.656;0
391;5004796.0;85.816;-7.5;23.888;0.1325088;464.731;0
392;5004795.7;85.876;-7.8;23.948;0.1378092;465.807;0
393;5004795.2;85.939;-8.3;24.011;0.1466431;466.891;0
394;5004795.1;86.004;-8.4;24.076;0.1484099;467.956;0
395;5004795.1;86.047;-8.4;24.119;0.1484099;469.045;0
396;5004795.1;86.09;-8.4;24.162;0.1484099;470.107;0
397;5004630.3;207.86;-173.2;145.932;3.060071;471.188;0
398;5004117.6;341.72;-685.9;279.792;12.11837;472.26;0
399;5004188.8;332.74;-614.7;270.812;10.86042;473.331;0
400;5004219.1;325.7;-584.4;263.772;10.32509;474.417;0
401;5004218.5;328.98;-585.0;267.052;10.33569;475.49;0
402;5004212.0;330.29;-591.5;268.362;10.45053;476.56;0
403;5004210.1;331.44;-593.4;269.512;10.4841;477.643;0
404;5004211.3;337.03;-592.2;275.102;10.4629;478.717;0
405;5004205.9;339.6;-597.6;277.672;10.5583;479.79;0
406;5004209.3;342.01;-594.2;280.082;10.49823;480.861;0
407;5004213.8;345.14;-589.7;283.212;10.41873;481.944;0
408;5004220.9;346.64;-582.6;284.712;10.29329;483.021;0
409;5004221.0;347.56;-582.5;285.632;10.29152;484.083;0
410;5004220.9;348.46;-582.6;286.532;10.29329;485.168;0
411;5004223.4;348.55;-580.1;286.622;10.24912;486.238;0
412;5004224.5;348.7;-579.0;286.772;10.22968;487.314;0
413;5004226.0;348.76;-577.5;286.832;10.20318;488.386;0
414;5004228.9;348.83;-574.6;286.902;10.15194;489.463;0
415;5004229.8;349.56;-573.7;287.632;10.13604;490.538;0
416;5004229.3;349.8;-574.2;287.872;10.14488;491.61;0
417;5004231.2;350.15;-572.3;288.222;10.11131;492.68;0
418;5004232.6;350.21;-570.9;288.282;10.08657;493.749;0
419;5004233.8;348.8;-569.7;286.872;10.06537;494.823;0
420;5004249.9;343.89;-553.6;281.962;9.780919;495.905;0
